Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,484.69,634.92,770.4,734.96,665.86,585.15,591.87,691.74,749.69,763.76,DREDGECORP
Raw Material Cost,,,,,,,,,,,DREDGECORP
Change in Inventory,,,,,,,,,,,DREDGECORP
Power and Fuel,160.97,225.55,352.15,287.72,222.02,214.15,232.67,265.33,268.5,279.5,DREDGECORP
Other Mfr. Exp,118.78,176.56,67.27,119.55,17.68,65.46,82.42,97.64,144.1,284.83,DREDGECORP
Employee Cost,92.77,87.02,97.93,97.37,119.15,94.84,96.6,104.37,93.99,100.98,DREDGECORP
Selling and admin,17.76,23.05,24.34,22.41,145.6,79.26,34.54,41.23,65.37,69.39,DREDGECORP
Other Expenses,1.11,11.33,42.27,34.1,31.76,15.16,10.71,16.12,38.87,63.43,DREDGECORP
Other Income,12.92,3.1,2.29,9.97,26.42,13.82,20.25,6.78,5.6,3.16,DREDGECORP
Depreciation,87.95,90.15,138.32,92.14,93.31,99.6,113.18,112.91,117.13,119.46,DREDGECORP
Interest,0.84,2.76,11.58,26.37,17.61,18.22,20.23,17.54,13.91,19.92,DREDGECORP
Profit before tax,17.43,21.6,38.83,65.27,45.15,12.28,21.77,43.38,13.42,-170.59,DREDGECORP
Tax,4.25,1.09,1.29,2.86,3.23,4.87,4.63,5.35,7.9,1.82,DREDGECORP
Net profit,13.18,20.51,37.55,62.41,41.91,7.41,17.14,38.03,5.51,-172.41,DREDGECORP
