Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2309.54,3274.84,2664.95,2986.98,2756.66,3460.14,4342.54,4285.78,4741.29,4811.66,BALRAMCHIN
Raw Material Cost,2262.63,2410.91,2275.0,2083.54,2112.54,2576.85,3064.88,3595.41,3464.16,3511.86,BALRAMCHIN
Change in Inventory,487.1,-108.05,184.1,-426.41,136.23,419.52,-409.75,538.36,-37.34,55.83,BALRAMCHIN
Power and Fuel,3.83,4.54,4.69,4.25,5.74,5.24,4.93,4.26,4.04,2.36,BALRAMCHIN
Other Mfr. Exp,105.43,116.99,110.27,109.42,89.33,89.28,115.17,149.13,140.42,157.31,BALRAMCHIN
Employee Cost,117.79,129.76,141.76,150.44,155.46,181.91,205.04,231.52,255.22,282.98,BALRAMCHIN
Selling and admin,5.76,6.54,7.91,11.49,36.77,44.05,38.33,98.35,87.16,134.38,BALRAMCHIN
Other Expenses,60.44,76.55,89.19,73.2,78.83,78.9,49.95,54.38,70.98,64.76,BALRAMCHIN
Other Income,25.21,41.18,19.73,13.3,-129.87,-8.91,24.89,40.73,38.55,33.45,BALRAMCHIN
Depreciation,110.78,108.26,109.45,115.6,110.11,104.94,95.16,95.85,101.42,111.88,BALRAMCHIN
Interest,147.41,143.87,117.84,102.09,66.55,55.43,52.03,40.94,64.17,39.3,BALRAMCHIN
Profit before tax,7.78,210.55,12.67,-76.16,107.69,734.15,332.19,595.03,554.93,596.11,BALRAMCHIN
Tax,1.15,48.53,9.03,-18.43,7.44,141.86,111.07,24.4,45.64,126.34,BALRAMCHIN
Net profit,6.63,162.03,3.64,-57.73,100.26,592.29,221.12,570.64,509.28,469.77,BALRAMCHIN
