Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,11.32,9.06,10.05,11.04,10.6,10.73,10.3,11.06,4.25,0.02,LCCINFOTEC
Raw Material Cost,,,,,,,,,,,LCCINFOTEC
Change in Inventory,-0.21,-0.88,0.04,-0.01,,-0.02,0.01,0.01,,,LCCINFOTEC
Power and Fuel,0.05,0.06,0.06,0.05,0.02,0.02,0.01,0.02,0.02,0.01,LCCINFOTEC
Other Mfr. Exp,9.6,8.05,8.69,9.76,9.35,9.81,9.35,0.1,0.07,0.04,LCCINFOTEC
Employee Cost,0.47,0.5,0.54,0.53,0.57,0.52,0.57,0.53,0.55,0.31,LCCINFOTEC
Selling and admin,0.4,0.33,0.22,0.24,0.25,0.18,0.19,10.04,3.26,0.73,LCCINFOTEC
Other Expenses,0.5,0.42,0.4,0.46,0.33,0.18,0.11,0.32,0.28,0.33,LCCINFOTEC
Other Income,0.14,0.48,-0.19,0.03,-0.05,0.07,0.07,0.08,0.05,0.03,LCCINFOTEC
Depreciation,0.11,0.11,0.12,0.12,0.14,0.11,0.11,0.09,0.09,0.09,LCCINFOTEC
Interest,0.02,0.01,0.02,0.02,0.02,0.04,0.07,0.07,0.06,0.04,LCCINFOTEC
Profit before tax,0.1,-0.82,-0.15,-0.12,-0.13,-0.08,-0.03,-0.02,-0.03,-1.5,LCCINFOTEC
Tax,,,,,,,,,,,LCCINFOTEC
Net profit,0.1,-0.82,-0.14,-0.12,-0.13,-0.09,-0.03,-0.02,-0.03,-1.5,LCCINFOTEC
