Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.82,14.82,14.82,14.82,14.82,14.82,23.82,28.52,28.52,28.52,ORIENTALTL
Reserves,47.95,33.59,20.2,9.06,10.16,10.88,47.7,49.74,51.83,47.86,ORIENTALTL
Borrowings,64.95,64.02,36.46,36.1,45.05,45.84,23.3,18.81,29.7,29.65,ORIENTALTL
Other Liabilities,15.53,28.97,67.43,67.64,19.2,13.13,23.68,32.67,28.32,24.2,ORIENTALTL
Total,143.25,141.4,138.91,127.62,89.23,84.67,118.5,129.74,138.37,130.23,ORIENTALTL
Net Block,38.58,37.16,35.63,33.84,29.63,28.02,48.19,46.75,45.44,43.97,ORIENTALTL
Capital Work in Progress,0.06,0.06,0.06,0.06,0.06,0.06,,,,,ORIENTALTL
Investments,1.51,,,,,,,,,,ORIENTALTL
Other Assets,103.1,104.18,103.22,93.72,59.54,56.59,70.31,82.99,92.93,86.26,ORIENTALTL
Total,143.25,141.4,138.91,127.62,89.23,84.67,118.5,129.74,138.37,130.23,ORIENTALTL
Receivables,37.31,34.13,32.88,31.37,12.64,25.19,28.38,27.34,40.34,35.06,ORIENTALTL
Inventory,54.17,54.94,55.08,48.95,35.57,21.32,20.76,38.39,37.81,37.67,ORIENTALTL
Cash & Bank,0.73,2.22,1.71,0.72,0.81,0.6,1.09,0.67,0.38,0.31,ORIENTALTL
No. of Equity Shares,14815208.0,14815208.0,14815208.0,14815208.0,14815208.0,14815208.0,23815208.0,28515208.0,28515208.0,28515208.0,ORIENTALTL
New Bonus Shares,,,,,,,,,,,ORIENTALTL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ORIENTALTL
