Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,207.47,159.69,192.78,121.11,99.59,143.73,122.28,164.17,65.88,80.38,SHRIRAMEPC
Expenses,185.54,158.55,174.2,121.51,110.45,150.51,160.95,192.13,76.51,88.37,SHRIRAMEPC
Other Income,9.42,24.88,11.67,-63.85,6.53,5.03,6.88,-6.45,1.92,2.22,SHRIRAMEPC
Depreciation,1.4,1.37,1.39,1.39,1.38,1.36,1.38,1.31,1.32,1.31,SHRIRAMEPC
Interest,25.54,22.13,25.34,25.8,25.17,28.44,27.59,25.36,26.95,28.95,SHRIRAMEPC
Profit before tax,4.41,2.52,3.52,-91.44,-30.88,-31.55,-60.76,-61.08,-36.98,-36.03,SHRIRAMEPC
Tax,,,,,,,,,,,SHRIRAMEPC
Net profit,4.41,2.52,3.52,-91.44,-30.88,-31.55,-60.76,-61.08,-36.98,-36.03,SHRIRAMEPC
Operating Profit,21.93,1.14,18.58,-0.4,-10.86,-6.78,-38.67,-27.96,-10.63,-7.99,SHRIRAMEPC
