Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,109.16,70.36,71.67,78.91,68.63,81.66,104.5,148.23,92.36,72.33,SGL
Raw Material Cost,98.79,56.59,54.17,49.8,41.25,39.72,63.32,80.03,63.84,49.36,SGL
Change in Inventory,2.64,-7.21,-0.29,-13.32,-4.86,-3.79,0.61,-1.8,-3.2,-0.14,SGL
Power and Fuel,9.25,9.89,7.83,7.45,7.28,9.25,9.65,10.07,8.74,7.31,SGL
Other Mfr. Exp,3.16,3.03,2.82,2.38,2.94,3.16,4.72,5.0,5.29,5.71,SGL
Employee Cost,3.71,3.8,3.76,3.7,4.44,5.05,4.89,5.43,5.94,4.82,SGL
Selling and admin,1.68,1.62,1.81,2.17,2.16,2.14,1.96,1.84,2.32,1.63,SGL
Other Expenses,0.02,0.04,-0.11,0.04,0.04,-0.03,1.16,,0.26,0.06,SGL
Other Income,28.33,0.12,0.03,0.17,-3.66,1.92,15.22,2.53,24.67,36.01,SGL
Depreciation,9.2,7.47,6.59,6.42,4.69,3.64,2.86,2.2,1.71,1.36,SGL
Interest,21.62,19.93,22.84,23.88,2.0,0.01,0.39,1.08,0.85,0.54,SGL
Profit before tax,-7.3,-39.1,-28.3,-30.08,-4.69,16.85,31.38,43.31,24.88,37.41,SGL
Tax,21.46,0.15,0.58,,0.33,,0.54,,,,SGL
Net profit,-28.77,-39.24,-28.88,-30.08,-5.02,16.85,30.84,43.31,24.88,37.4,SGL
