Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.85,11.85,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,CUBEXTUB
Reserves,38.67,38.7,42.19,41.92,42.22,42.57,42.96,43.61,44.04,45.37,CUBEXTUB
Borrowings,5.59,5.44,5.5,5.15,4.4,5.08,7.18,5.69,5.15,1.33,CUBEXTUB
Other Liabilities,6.79,7.58,4.2,5.85,5.9,6.54,10.17,15.48,15.37,25.0,CUBEXTUB
Total,62.9,63.57,66.15,67.18,66.78,68.45,74.57,79.04,78.82,85.96,CUBEXTUB
Net Block,22.39,24.21,22.11,20.15,18.81,17.51,16.73,15.49,16.59,15.39,CUBEXTUB
Capital Work in Progress,,,,,,,,,,,CUBEXTUB
Investments,,,,,,,,,,,CUBEXTUB
Other Assets,40.51,39.36,44.04,47.03,47.97,50.94,57.84,63.55,62.23,70.57,CUBEXTUB
Total,62.9,63.57,66.15,67.18,66.78,68.45,74.57,79.04,78.82,85.96,CUBEXTUB
Receivables,22.02,16.36,21.29,20.64,24.49,25.25,24.87,37.91,28.55,35.15,CUBEXTUB
Inventory,4.58,8.1,7.51,7.2,4.12,5.65,12.5,12.1,18.76,18.76,CUBEXTUB
Cash & Bank,2.79,3.78,3.3,3.89,2.73,3.36,2.52,2.0,1.87,1.05,CUBEXTUB
No. of Equity Shares,11908400.0,11908400.0,14318975.0,14318975.0,14318975.0,14318975.0,14318975.0,14318975.0,14318975.0,14318975.0,CUBEXTUB
New Bonus Shares,,,,,,,,,,,CUBEXTUB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CUBEXTUB
