Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.0,6.0,6.0,7.1,7.1,7.1,7.1,7.1,7.1,7.1,DLINKINDIA
Reserves,71.65,82.22,93.7,127.37,145.88,161.73,170.79,192.19,219.77,245.55,DLINKINDIA
Borrowings,,0.01,3.51,2.27,,11.48,,,6.79,5.28,DLINKINDIA
Other Liabilities,47.1,64.67,85.11,123.61,174.03,79.24,122.55,130.83,127.2,156.81,DLINKINDIA
Total,124.75,152.9,188.32,260.35,327.01,259.55,300.44,330.12,360.86,414.74,DLINKINDIA
Net Block,21.59,20.51,19.87,19.5,18.35,17.69,17.3,16.48,22.65,20.2,DLINKINDIA
Capital Work in Progress,,,,,,,,,,,DLINKINDIA
Investments,,1.51,,16.5,21.5,16.5,20.5,23.51,38.65,65.03,DLINKINDIA
Other Assets,103.16,130.88,168.45,224.35,287.16,225.36,262.64,290.13,299.56,329.51,DLINKINDIA
Total,124.75,152.9,188.32,260.35,327.01,259.55,300.44,330.12,360.86,414.74,DLINKINDIA
Receivables,47.86,81.48,94.53,140.82,170.92,145.36,170.64,184.24,172.36,175.35,DLINKINDIA
Inventory,41.98,44.23,63.17,78.12,99.7,64.92,64.4,82.88,99.47,90.95,DLINKINDIA
Cash & Bank,5.86,0.24,3.13,0.17,6.82,0.63,12.37,7.26,10.47,50.05,DLINKINDIA
No. of Equity Shares,30004850.0,30004850.0,30004850.0,35504850.0,35504850.0,35504850.0,35504850.0,35504850.0,35504850.0,35504850.0,DLINKINDIA
New Bonus Shares,,,,,,,,,,,DLINKINDIA
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,DLINKINDIA
