Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,644.33,499.35,261.24,376.13,311.49,349.19,313.96,1060.41,1484.21,1025.79,TWL
Raw Material Cost,344.65,311.48,163.67,165.05,201.14,213.57,158.43,794.57,1071.89,717.72,TWL
Change in Inventory,-8.29,22.2,21.28,-57.88,4.67,16.39,-19.69,38.19,-6.26,-13.7,TWL
Power and Fuel,32.54,31.66,20.07,17.45,16.37,16.27,14.61,29.61,40.49,26.48,TWL
Other Mfr. Exp,94.51,92.08,58.66,53.08,50.31,55.92,52.55,119.54,155.66,80.85,TWL
Employee Cost,31.04,24.21,19.13,19.59,20.39,22.98,29.04,33.05,35.2,28.82,TWL
Selling and admin,14.83,16.48,18.59,20.52,19.25,20.86,24.56,37.44,28.94,26.23,TWL
Other Expenses,17.48,15.76,8.67,12.88,12.41,17.89,17.54,22.89,16.88,12.7,TWL
Other Income,28.36,29.11,25.18,0.76,7.35,24.16,23.28,-92.56,-144.22,15.72,TWL
Depreciation,5.59,6.78,6.96,9.1,12.13,11.56,12.97,16.12,18.14,15.73,TWL
Interest,8.94,14.87,5.98,6.31,5.42,4.38,8.64,39.38,65.03,54.79,TWL
Profit before tax,114.82,37.34,5.97,15.03,-13.91,26.31,-0.79,-86.56,-98.5,64.49,TWL
Tax,38.2,13.47,2.21,5.18,-4.93,7.03,-3.7,-31.26,-18.57,14.21,TWL
Net profit,76.62,23.88,3.76,9.86,-8.98,19.28,2.92,-55.3,-79.92,50.28,TWL
