Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,PREMIERPOL
Reserves,9.49,11.39,14.31,17.04,21.33,23.78,27.7,31.06,35.7,43.8,PREMIERPOL
Borrowings,9.93,5.69,3.72,14.86,16.42,24.53,31.62,27.78,27.32,19.17,PREMIERPOL
Other Liabilities,12.93,13.98,15.1,14.22,17.16,21.29,19.75,20.37,20.16,16.93,PREMIERPOL
Total,42.94,41.65,43.72,56.71,65.5,80.19,89.66,89.8,93.77,90.49,PREMIERPOL
Net Block,11.64,10.06,8.88,13.53,21.68,28.75,30.72,40.62,42.11,39.17,PREMIERPOL
Capital Work in Progress,,,0.06,7.13,,,1.87,,,0.76,PREMIERPOL
Investments,,,,0.02,0.56,0.5,0.36,0.25,0.21,2.73,PREMIERPOL
Other Assets,31.3,31.59,34.78,36.03,43.26,50.94,56.71,48.93,51.45,47.83,PREMIERPOL
Total,42.94,41.65,43.72,56.71,65.5,80.19,89.66,89.8,93.77,90.49,PREMIERPOL
Receivables,8.79,11.49,12.31,15.75,15.2,19.18,18.51,22.37,21.78,17.59,PREMIERPOL
Inventory,14.66,14.11,12.42,10.01,14.24,18.9,25.41,19.01,21.15,15.98,PREMIERPOL
Cash & Bank,6.28,4.48,5.3,6.16,9.95,9.12,9.03,5.47,4.73,8.49,PREMIERPOL
No. of Equity Shares,21411820.0,21411820.0,21411820.0,21180158.0,21180158.0,21180158.0,21180158.0,21180158.0,20948495.0,20948495.0,PREMIERPOL
New Bonus Shares,,,,,,,,,,,PREMIERPOL
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PREMIERPOL
