Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,APOLSINHOT
Reserves,9.49,10.93,12.51,14.29,11.86,17.71,24.68,33.67,41.01,45.91,APOLSINHOT
Borrowings,2.35,0.92,1.95,4.31,3.4,6.59,0.58,0.27,9.96,10.39,APOLSINHOT
Other Liabilities,10.3,10.86,13.35,18.3,28.16,24.99,29.01,34.0,40.21,34.66,APOLSINHOT
Total,23.44,24.01,29.11,38.2,44.72,50.59,55.57,69.24,92.48,92.26,APOLSINHOT
Net Block,0.74,1.03,1.84,2.11,3.89,3.98,3.82,5.08,14.44,14.07,APOLSINHOT
Capital Work in Progress,,0.33,,,,,,,,,APOLSINHOT
Investments,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.15,1.05,1.05,APOLSINHOT
Other Assets,22.66,22.61,27.22,36.04,40.78,46.56,51.7,64.01,76.99,77.14,APOLSINHOT
Total,23.44,24.01,29.11,38.2,44.72,50.59,55.57,69.24,92.48,92.26,APOLSINHOT
Receivables,14.29,14.68,16.98,23.95,25.45,33.25,33.39,37.52,37.72,35.51,APOLSINHOT
Inventory,0.19,0.29,0.62,1.33,1.14,0.95,0.78,1.12,2.44,1.7,APOLSINHOT
Cash & Bank,1.02,0.65,2.99,2.81,2.61,2.05,8.75,15.31,19.85,22.19,APOLSINHOT
No. of Equity Shares,1300200.0,1300200.0,1300200.0,1300200.0,1300200.0,1300200.0,1300200.0,2600400.0,2600400.0,2600400.0,APOLSINHOT
New Bonus Shares,,,,,,,,,,,APOLSINHOT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,APOLSINHOT
