Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,89.33,89.51,89.68,89.9,90.12,90.32,90.42,90.5,90.6,90.74,LUPIN
Reserves,3645.08,4757.2,6889.36,8937.84,11822.95,14689.92,15694.54,17026.77,17382.52,18474.78,LUPIN
Borrowings,1099.02,668.68,144.47,45.21,391.89,593.48,17.1,5.76,5.83,299.1,LUPIN
Other Liabilities,1325.28,1530.34,1675.45,1934.76,1931.18,2474.52,2878.94,2567.18,3201.55,2993.94,LUPIN
Total,6158.71,7045.73,8798.96,11007.71,14236.14,17848.24,18681.0,19690.21,20680.5,21858.56,LUPIN
Net Block,1707.48,2013.65,2179.46,2035.6,2344.93,3012.52,3340.66,3372.95,3513.88,3638.83,LUPIN
Capital Work in Progress,357.33,240.12,267.05,489.96,624.25,480.76,1171.04,1199.09,822.0,950.86,LUPIN
Investments,687.29,688.04,1163.66,3444.23,3740.82,6913.92,5362.85,7388.47,7456.43,9562.58,LUPIN
Other Assets,3406.61,4103.92,5188.79,5037.92,7526.14,7441.04,8806.45,7729.7,8888.19,7706.29,LUPIN
Total,6158.71,7045.73,8798.96,11007.71,14236.14,17848.24,18681.0,19690.21,20680.5,21858.56,LUPIN
Receivables,1490.8,1874.27,2859.92,2515.21,4545.15,3902.45,4946.31,3724.32,3616.33,3190.54,LUPIN
Inventory,1123.56,1330.83,1372.24,1739.51,1913.96,2125.66,2180.02,2305.98,2484.61,2708.19,LUPIN
Cash & Bank,19.2,20.12,146.28,59.3,34.96,172.84,110.96,61.44,1305.93,284.01,LUPIN
No. of Equity Shares,446641681.0,447529493.0,448375800.0,449488335.0,450582969.0,451576869.0,452082850.0,452493697.0,452998121.0,453680133.0,LUPIN
New Bonus Shares,,,,,,,,,,,LUPIN
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,LUPIN
