Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,0.71,0.94,1.25,1.43,1.59,1.89,1.78,1.75,2.26,2.76,TCIDEVELOP
Raw Material Cost,,,,,,,,,,,TCIDEVELOP
Change in Inventory,0.72,1.96,0.11,,,,,,,,TCIDEVELOP
Power and Fuel,,,,,,,,,,0.03,TCIDEVELOP
Other Mfr. Exp,0.5,1.99,0.2,0.12,0.08,0.11,0.58,0.41,0.06,0.04,TCIDEVELOP
Employee Cost,0.29,0.41,1.12,1.24,1.41,1.83,2.72,2.41,2.84,2.87,TCIDEVELOP
Selling and admin,0.19,0.23,0.47,0.37,0.46,0.85,0.88,1.05,0.91,0.67,TCIDEVELOP
Other Expenses,0.19,0.09,0.03,-0.01,,,0.01,5.33,0.1,0.08,TCIDEVELOP
Other Income,0.83,1.03,0.79,2.74,1.27,3.62,3.31,20.81,2.35,1.87,TCIDEVELOP
Depreciation,0.07,0.06,0.08,0.12,0.11,0.24,0.27,0.25,0.23,0.49,TCIDEVELOP
Interest,0.01,,0.01,0.01,0.01,0.69,0.65,0.77,1.05,0.74,TCIDEVELOP
Profit before tax,1.01,1.15,0.24,2.32,0.79,1.79,-0.02,12.34,-0.58,-0.29,TCIDEVELOP
Tax,0.05,0.05,-0.3,-0.14,-0.28,-0.12,-0.64,0.01,-0.52,-0.32,TCIDEVELOP
Net profit,0.96,1.1,0.53,2.46,1.07,1.9,0.61,12.33,-0.07,0.03,TCIDEVELOP
