Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.55,11.2,11.2,11.2,11.2,10.97,10.97,10.97,10.97,10.97,ATULAUTO
Reserves,48.54,63.1,83.27,109.86,143.4,173.27,208.42,247.63,292.28,282.26,ATULAUTO
Borrowings,3.89,,,,,,,,0.74,15.69,ATULAUTO
Other Liabilities,36.65,48.71,50.14,56.37,66.91,61.07,79.91,94.88,71.85,71.8,ATULAUTO
Total,96.63,123.01,144.61,177.43,221.51,245.31,299.3,353.48,375.84,380.72,ATULAUTO
Net Block,39.97,43.07,52.7,79.44,84.6,87.15,86.55,93.71,93.09,90.03,ATULAUTO
Capital Work in Progress,1.57,5.0,0.63,0.48,2.86,3.16,5.26,36.6,116.59,148.5,ATULAUTO
Investments,1.23,1.23,1.23,0.99,0.99,23.7,58.56,22.68,14.62,29.16,ATULAUTO
Other Assets,53.86,73.71,90.05,96.52,133.06,131.3,148.93,200.49,151.54,113.03,ATULAUTO
Total,96.63,123.01,144.61,177.43,221.51,245.31,299.3,353.48,375.84,380.72,ATULAUTO
Receivables,6.08,7.15,13.07,32.18,76.35,47.19,78.22,100.32,78.08,23.74,ATULAUTO
Inventory,29.83,22.95,23.37,26.0,34.72,36.23,46.03,57.45,48.03,51.12,ATULAUTO
Cash & Bank,11.37,38.07,45.15,25.8,12.82,42.53,17.86,16.78,2.36,8.48,ATULAUTO
No. of Equity Shares,7547285.0,11204485.0,11204485.0,22408970.0,22408970.0,21943200.0,21943200.0,21943200.0,21943200.0,21943200.0,ATULAUTO
New Bonus Shares,,3657200.0,,,,,,,,,ATULAUTO
Face value,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ATULAUTO
