Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,23.89,23.91,23.99,23.99,24.0,24.0,24.01,24.03,24.05,24.09,BRITANNIA
Reserves,496.15,617.32,833.75,1215.2,1992.03,2557.98,3211.27,4015.42,4250.6,3295.44,BRITANNIA
Borrowings,434.5,215.48,0.45,0.97,0.68,0.62,9.51,0.53,1202.73,1798.02,BRITANNIA
Other Liabilities,717.8,826.32,986.25,1221.83,1083.26,1113.54,1382.51,1612.99,1775.96,2298.46,BRITANNIA
Total,1672.34,1683.03,1844.44,2461.99,3099.97,3696.14,4627.3,5652.97,7253.34,7416.01,BRITANNIA
Net Block,379.09,451.68,545.66,525.94,641.79,839.32,1031.27,1327.6,1460.53,1403.84,BRITANNIA
Capital Work in Progress,79.73,128.44,97.22,48.22,74.5,29.77,200.28,64.91,38.92,111.66,BRITANNIA
Investments,428.94,279.6,372.99,661.04,921.33,599.91,1186.13,1645.67,3141.17,2950.12,BRITANNIA
Other Assets,784.58,823.31,828.57,1226.79,1462.35,2227.14,2209.62,2614.79,2612.72,2950.39,BRITANNIA
Total,1672.34,1683.03,1844.44,2461.99,3099.97,3696.14,4627.3,5652.97,7253.34,7416.01,BRITANNIA
Receivables,52.14,77.12,53.69,70.98,106.88,126.41,230.32,350.96,242.23,198.36,BRITANNIA
Inventory,382.28,331.49,366.86,345.74,384.2,602.61,594.58,718.89,633.53,991.28,BRITANNIA
Cash & Bank,30.94,64.48,65.78,186.67,25.81,53.55,97.25,40.48,39.16,110.8,BRITANNIA
No. of Equity Shares,119450815.0,119525815.0,119925800.0,119925800.0,119975815.0,120000815.0,120059148.0,240318294.0,240468296.0,240868296.0,BRITANNIA
New Bonus Shares,,,,,,,,,,,BRITANNIA
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,BRITANNIA
