Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1002.06,969.57,1111.86,1070.12,1122.7,914.61,1030.94,1173.37,1367.91,1209.32,GOKEX
Raw Material Cost,572.99,526.4,569.23,563.88,598.32,531.46,526.27,589.65,695.06,565.44,GOKEX
Change in Inventory,-6.06,20.23,-4.08,17.67,2.92,-0.31,-10.43,67.0,6.19,-38.05,GOKEX
Power and Fuel,12.15,14.02,14.38,14.3,13.88,12.25,22.57,24.08,23.53,19.02,GOKEX
Other Mfr. Exp,269.24,304.56,274.69,299.2,279.34,217.1,52.85,39.73,35.63,31.07,GOKEX
Employee Cost,113.5,124.75,115.0,128.48,123.67,108.45,336.11,395.3,467.51,371.72,GOKEX
Selling and admin,31.05,36.4,42.25,40.91,52.59,54.3,89.93,89.97,53.7,57.95,GOKEX
Other Expenses,62.16,30.36,49.52,19.65,20.5,22.0,16.0,39.88,11.57,25.45,GOKEX
Other Income,4.18,3.32,15.29,89.73,73.68,39.29,47.08,15.33,36.15,12.08,GOKEX
Depreciation,33.02,30.97,24.85,29.92,20.46,17.46,16.42,19.19,54.34,52.14,GOKEX
Interest,39.42,37.53,39.96,46.83,39.46,36.36,37.44,32.9,36.55,34.26,GOKEX
Profit before tax,-133.35,-111.87,-6.81,34.35,51.08,-45.79,-30.0,25.0,32.36,26.3,GOKEX
Tax,-0.59,0.01,0.4,,-9.59,0.42,0.88,-0.63,,0.06,GOKEX
Net profit,-132.76,-111.88,-7.21,34.36,60.67,-46.21,-30.88,25.63,32.36,26.24,GOKEX
