Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,ITDC
Reserves,222.99,225.99,230.4,239.28,246.35,245.25,244.98,267.61,260.18,234.34,ITDC
Borrowings,,,,,,,,,,,ITDC
Other Liabilities,278.63,256.36,269.64,285.36,279.2,290.64,341.42,317.73,283.13,240.94,ITDC
Total,587.39,568.12,585.81,610.41,611.32,621.66,672.17,671.11,629.08,561.05,ITDC
Net Block,61.39,57.96,52.22,42.71,42.25,49.05,49.39,47.45,43.4,37.66,ITDC
Capital Work in Progress,3.11,1.34,2.76,3.68,5.13,10.33,0.96,2.96,3.14,3.36,ITDC
Investments,8.14,8.11,11.11,11.11,11.11,11.11,9.28,9.28,9.28,9.28,ITDC
Other Assets,514.75,500.71,519.72,552.91,552.83,551.17,612.54,611.42,573.26,510.75,ITDC
Total,587.39,568.12,585.81,610.41,611.32,621.66,672.17,671.11,629.08,561.05,ITDC
Receivables,114.72,102.5,81.79,119.97,107.88,97.36,101.95,97.31,97.9,66.64,ITDC
Inventory,11.64,10.65,13.43,12.67,14.4,13.05,10.76,10.12,9.83,11.02,ITDC
Cash & Bank,258.2,251.8,291.8,269.47,278.41,264.31,310.62,289.64,261.18,231.68,ITDC
No. of Equity Shares,85769400.0,85769400.0,85769400.0,85769400.0,85769400.0,85769400.0,85769400.0,85769400.0,85769400.0,85769400.0,ITDC
New Bonus Shares,,,,,,,,,,,ITDC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ITDC
