Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,990.29,1426.42,1736.12,1730.81,2126.96,2475.58,2686.21,3043.14,3261.02,3116.63,VENKEYS
Raw Material Cost,699.13,1120.19,1377.48,1299.45,1627.98,1799.25,1873.04,2238.16,2643.25,2356.63,VENKEYS
Change in Inventory,22.49,22.95,14.04,13.47,7.72,11.69,22.04,36.8,-73.86,119.04,VENKEYS
Power and Fuel,33.06,42.8,53.11,54.85,62.92,67.53,75.69,83.48,90.84,79.55,VENKEYS
Other Mfr. Exp,68.43,60.56,63.46,65.33,31.25,34.63,40.17,47.29,45.51,35.14,VENKEYS
Employee Cost,68.8,86.01,95.18,119.55,128.44,145.87,170.74,194.49,219.87,210.03,VENKEYS
Selling and admin,48.96,48.77,55.39,58.75,96.61,108.99,105.93,139.52,144.22,108.78,VENKEYS
Other Expenses,26.22,30.19,38.67,46.69,50.2,53.2,54.99,68.03,64.51,56.61,VENKEYS
Other Income,16.2,17.03,40.14,34.39,32.1,33.66,27.27,28.45,35.11,35.65,VENKEYS
Depreciation,11.78,15.54,19.24,32.15,29.88,28.5,28.13,29.35,34.25,35.43,VENKEYS
Interest,15.41,23.14,42.6,74.19,85.45,77.07,49.87,31.55,29.52,28.48,VENKEYS
Profit before tax,57.19,39.2,45.17,27.71,54.05,205.89,336.96,276.52,-49.7,360.67,VENKEYS
Tax,16.13,14.42,11.12,9.02,15.82,81.15,137.24,102.39,-22.54,92.92,VENKEYS
Net profit,41.06,24.78,34.04,18.7,38.23,124.74,199.71,174.14,-27.16,267.74,VENKEYS
