Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,23.65,39.24,39.24,39.24,39.24,39.24,45.59,45.59,49.98,50.04,AYMSYNTEX
Reserves,45.01,68.3,73.72,107.13,154.88,195.1,244.32,248.96,293.51,307.62,AYMSYNTEX
Borrowings,116.17,196.97,209.67,197.77,203.77,236.25,255.87,311.38,260.61,226.19,AYMSYNTEX
Other Liabilities,117.99,100.52,118.28,94.04,140.99,119.49,133.4,199.12,210.72,251.11,AYMSYNTEX
Total,302.82,405.03,440.91,438.18,538.88,590.08,679.18,805.05,814.82,834.96,AYMSYNTEX
Net Block,104.88,134.86,209.3,204.9,282.3,328.97,347.7,449.17,440.42,418.77,AYMSYNTEX
Capital Work in Progress,20.66,62.41,7.09,18.32,14.18,16.32,32.94,22.3,7.12,17.22,AYMSYNTEX
Investments,22.34,15.08,14.17,21.56,,17.07,7.01,15.02,,,AYMSYNTEX
Other Assets,154.94,192.68,210.35,193.4,242.4,227.72,291.53,318.56,367.28,398.97,AYMSYNTEX
Total,302.82,405.03,440.91,438.18,538.88,590.08,679.18,805.05,814.82,834.96,AYMSYNTEX
Receivables,28.13,41.21,45.46,32.15,52.26,61.21,85.69,102.53,113.97,100.02,AYMSYNTEX
Inventory,63.97,73.75,78.28,65.08,56.7,77.0,89.92,106.79,128.9,158.18,AYMSYNTEX
Cash & Bank,15.0,7.87,10.81,22.12,54.93,24.09,28.18,22.72,22.64,30.81,AYMSYNTEX
No. of Equity Shares,23645027.0,39239568.0,39239568.0,39239568.0,39239568.0,39239568.0,45589568.0,45589568.0,49975114.0,50035304.0,AYMSYNTEX
New Bonus Shares,,,,,,,,,,,AYMSYNTEX
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AYMSYNTEX
