Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,0.04,4.25,0.32,12.96,0.5,0.58,0.38,8.56,,,GOKUL
Expenses,0.81,5.32,1.18,8.23,1.2,1.33,0.81,8.63,0.85,0.72,GOKUL
Other Income,1.73,1.88,4.33,3.33,1.66,1.6,1.23,1.52,1.52,1.57,GOKUL
Depreciation,0.04,0.04,0.04,0.11,0.11,0.11,0.11,0.16,0.17,0.17,GOKUL
Interest,,,,,,,,,,,GOKUL
Profit before tax,0.92,0.77,3.43,7.95,0.85,0.74,0.69,1.29,0.5,0.68,GOKUL
Tax,0.26,2.66,0.5,2.24,0.16,0.14,0.11,0.21,0.06,0.11,GOKUL
Net profit,0.67,-1.9,2.93,5.71,0.7,0.59,0.58,1.09,0.44,0.58,GOKUL
Operating Profit,-0.77,-1.07,-0.86,4.73,-0.7,-0.75,-0.43,-0.07,-0.85,-0.72,GOKUL
