Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.92,6.92,6.92,13.85,13.85,13.85,13.85,13.85,13.85,13.85,SUDARSCHEM
Reserves,263.24,274.17,296.44,266.41,313.05,380.27,438.54,584.74,618.7,756.67,SUDARSCHEM
Borrowings,278.9,409.16,394.45,348.76,347.09,360.73,365.06,311.13,444.67,563.47,SUDARSCHEM
Other Liabilities,171.51,183.33,206.34,272.38,284.48,321.32,348.71,353.76,483.33,589.06,SUDARSCHEM
Total,720.57,873.58,904.15,901.4,958.47,1076.17,1166.16,1263.48,1560.55,1923.05,SUDARSCHEM
Net Block,217.14,308.09,315.73,309.17,328.33,418.4,465.13,464.3,613.52,597.75,SUDARSCHEM
Capital Work in Progress,16.75,22.59,6.29,7.49,15.43,8.02,5.57,23.96,47.98,278.08,SUDARSCHEM
Investments,25.18,25.18,29.28,49.29,48.29,54.87,59.66,42.12,43.64,54.76,SUDARSCHEM
Other Assets,461.5,517.72,552.85,535.45,566.42,594.88,635.8,733.1,855.41,992.46,SUDARSCHEM
Total,720.57,873.58,904.15,901.4,958.47,1076.17,1166.16,1263.48,1560.55,1923.05,SUDARSCHEM
Receivables,184.28,199.59,264.55,265.88,289.44,286.83,299.86,348.68,366.45,490.25,SUDARSCHEM
Inventory,156.91,185.86,211.34,172.63,169.34,186.74,195.53,247.6,339.47,321.86,SUDARSCHEM
Cash & Bank,33.83,21.7,12.13,18.62,21.49,12.94,11.35,5.3,6.75,14.13,SUDARSCHEM
No. of Equity Shares,6922725.0,6922725.0,6922725.0,69227250.0,69227250.0,69227250.0,69227750.0,69227750.0,69227250.0,69227250.0,SUDARSCHEM
New Bonus Shares,,,,,,,,,,,SUDARSCHEM
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SUDARSCHEM
