Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,9.93,11.21,14.35,19.15,25.93,28.87,33.2,44.13,56.67,62.86,AIRAN
Raw Material Cost,0.02,0.04,0.79,0.93,0.62,0.32,,,,,AIRAN
Change in Inventory,,0.01,0.27,0.1,-0.14,-0.28,,,,,AIRAN
Power and Fuel,0.09,0.1,0.11,0.16,0.26,0.22,0.21,0.23,0.41,0.45,AIRAN
Other Mfr. Exp,3.05,3.86,1.65,2.49,2.06,2.17,8.61,15.49,16.34,16.12,AIRAN
Employee Cost,3.69,4.03,7.69,10.67,14.11,15.76,14.33,16.77,24.88,32.84,AIRAN
Selling and admin,1.7,1.48,2.12,1.99,4.18,5.2,2.75,2.84,4.08,3.23,AIRAN
Other Expenses,0.23,0.02,0.03,0.16,0.02,0.32,0.22,0.13,0.12,0.21,AIRAN
Other Income,0.92,0.53,0.22,0.6,0.83,1.95,2.6,2.67,1.49,1.82,AIRAN
Depreciation,0.61,0.73,0.8,1.91,2.63,2.36,2.15,5.05,4.01,4.17,AIRAN
Interest,0.21,0.31,0.4,0.39,0.9,1.08,1.23,0.92,0.71,0.47,AIRAN
Profit before tax,1.25,1.18,1.25,1.15,1.84,3.11,6.3,5.37,7.61,7.19,AIRAN
Tax,0.54,0.37,0.38,0.33,0.6,0.81,1.66,1.58,1.21,1.61,AIRAN
Net profit,0.7,0.81,0.86,0.81,1.25,2.3,4.63,3.8,6.39,5.57,AIRAN
