Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.41,9.42,9.43,9.45,9.41,10.35,10.35,10.35,10.35,10.35,CLSEL
Reserves,30.74,42.37,57.49,70.18,100.82,137.41,183.82,215.22,262.91,339.26,CLSEL
Borrowings,49.62,34.66,61.06,50.0,24.38,43.51,73.38,106.23,67.98,95.82,CLSEL
Other Liabilities,19.79,19.8,28.54,37.33,48.41,61.18,65.79,64.31,82.64,73.72,CLSEL
Total,109.56,106.25,156.52,166.96,183.02,252.45,333.34,396.11,423.88,519.15,CLSEL
Net Block,13.38,20.22,20.99,22.24,22.26,22.43,27.07,29.34,36.88,47.69,CLSEL
Capital Work in Progress,0.85,0.18,0.16,,0.17,1.42,3.28,1.75,10.04,5.23,CLSEL
Investments,0.07,0.12,0.12,0.12,1.12,0.14,12.75,13.02,0.77,0.43,CLSEL
Other Assets,95.26,85.73,135.25,144.6,159.47,228.46,290.24,352.0,376.19,465.8,CLSEL
Total,109.56,106.25,156.52,166.96,183.02,252.45,333.34,396.11,423.88,519.15,CLSEL
Receivables,23.05,25.21,47.41,47.59,32.36,33.15,82.1,113.32,100.78,118.47,CLSEL
Inventory,49.56,45.39,67.55,68.14,49.4,104.98,152.03,182.08,213.08,233.3,CLSEL
Cash & Bank,13.44,3.84,6.51,12.69,49.87,48.62,11.41,3.08,15.44,63.21,CLSEL
No. of Equity Shares,9498300.0,9498300.0,18171400.0,9498300.0,47030500.0,51733550.0,51733550.0,51733550.0,51733550.0,51733550.0,CLSEL
New Bonus Shares,,,,,,,,,,,CLSEL
Face value,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,CLSEL
