Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.15,5.15,5.15,5.15,6.72,6.72,6.72,6.72,6.72,6.72,RANEENGINE
Reserves,99.46,86.85,57.76,108.8,96.23,153.33,134.26,120.59,104.28,98.44,RANEENGINE
Borrowings,104.2,110.61,141.35,153.13,142.83,83.78,108.3,132.76,120.89,114.45,RANEENGINE
Other Liabilities,53.73,48.47,45.51,75.77,63.75,62.48,71.09,83.01,70.63,82.65,RANEENGINE
Total,262.54,251.08,249.77,342.85,309.53,306.31,320.37,343.08,302.52,302.26,RANEENGINE
Net Block,136.32,149.54,133.45,173.19,161.0,141.11,132.25,125.41,108.91,92.35,RANEENGINE
Capital Work in Progress,12.26,7.13,14.14,6.15,3.3,2.67,4.15,6.23,1.5,1.7,RANEENGINE
Investments,,,0.55,0.55,0.57,0.59,0.04,0.94,0.94,0.94,RANEENGINE
Other Assets,113.96,94.41,101.63,162.96,144.66,161.94,183.93,210.5,191.17,207.27,RANEENGINE
Total,262.54,251.08,249.77,342.85,309.53,306.31,320.37,343.08,302.52,302.26,RANEENGINE
Receivables,44.49,31.42,34.62,68.1,60.35,66.59,79.29,83.56,62.6,77.35,RANEENGINE
Inventory,41.42,36.32,34.82,59.45,47.21,48.29,58.36,80.15,76.17,55.75,RANEENGINE
Cash & Bank,2.82,6.56,3.11,2.14,1.64,10.35,10.77,2.33,1.07,23.74,RANEENGINE
No. of Equity Shares,5150992.0,5150992.0,5151000.0,5150992.0,6718992.0,6718992.0,6718992.0,6718992.0,6718992.0,6718992.0,RANEENGINE
New Bonus Shares,,,,,,,,,,,RANEENGINE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RANEENGINE
