Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1441.81,1578.86,1856.21,2009.02,2048.22,2257.43,2311.16,2462.7,2223.7,1507.7,DBCORP
Raw Material Cost,507.06,542.59,632.42,647.57,618.67,660.81,734.15,922.69,766.24,421.4,DBCORP
Change in Inventory,0.04,-0.03,0.64,-0.34,0.03,-0.06,3.41,-0.94,-0.18,-0.26,DBCORP
Power and Fuel,27.93,33.4,35.52,37.17,39.47,41.66,46.54,49.12,45.19,32.73,DBCORP
Other Mfr. Exp,138.38,121.34,135.08,190.6,189.83,161.07,219.04,209.2,202.05,135.41,DBCORP
Employee Cost,235.19,268.35,302.18,345.78,389.8,425.09,436.39,435.07,418.12,379.37,DBCORP
Selling and admin,140.27,175.27,181.89,151.37,183.73,190.52,217.67,243.09,195.69,133.01,DBCORP
Other Expenses,45.9,49.74,68.91,71.58,85.71,131.68,95.69,96.54,112.27,98.57,DBCORP
Other Income,21.18,23.35,22.67,23.92,21.39,15.05,22.77,14.83,9.87,25.38,DBCORP
Depreciation,50.0,57.31,64.15,88.08,85.17,86.16,92.24,98.57,120.67,114.87,DBCORP
Interest,11.76,10.44,7.53,7.56,13.82,7.45,6.7,8.5,25.11,24.31,DBCORP
Profit before tax,306.54,343.74,451.84,492.89,463.44,567.98,488.92,413.81,348.05,193.15,DBCORP
Tax,98.07,113.13,145.55,175.92,167.76,190.67,164.46,139.89,73.17,51.82,DBCORP
Net profit,208.47,230.61,306.28,316.98,295.68,377.31,324.46,273.93,274.88,141.33,DBCORP
