Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,173.57,173.57,182.9,182.9,182.9,182.9,182.9,182.9,182.9,182.9,OMAXE
Reserves,1331.91,1405.21,1450.05,1478.71,1631.89,1684.79,1516.61,1181.74,1083.19,873.69,OMAXE
Borrowings,1032.44,1105.2,1054.45,1053.16,1009.59,932.67,1008.26,820.29,912.77,737.72,OMAXE
Other Liabilities,1579.72,1625.65,2138.5,2245.56,2642.21,2890.0,2718.2,4193.67,3954.03,4168.69,OMAXE
Total,4117.64,4309.63,4825.9,4960.33,5466.59,5690.36,5425.97,6378.6,6132.89,5963.0,OMAXE
Net Block,31.8,37.04,38.55,29.44,505.34,501.13,504.24,504.43,653.25,590.6,OMAXE
Capital Work in Progress,,0.41,0.22,0.16,,0.03,,,,,OMAXE
Investments,270.51,370.07,383.55,270.75,300.95,330.44,331.12,289.87,294.04,294.19,OMAXE
Other Assets,3815.33,3902.11,4403.58,4659.98,4660.3,4858.76,4590.61,5584.3,5185.6,5078.21,OMAXE
Total,4117.64,4309.63,4825.9,4960.33,5466.59,5690.36,5425.97,6378.6,6132.89,5963.0,OMAXE
Receivables,553.14,446.67,756.32,549.44,490.28,758.76,611.79,228.54,220.06,245.29,OMAXE
Inventory,1813.76,1819.7,1907.74,2410.85,2117.87,1971.35,1432.61,2619.68,2383.0,2316.22,OMAXE
Cash & Bank,138.07,197.63,200.99,194.12,177.87,179.97,211.93,203.36,175.63,192.58,OMAXE
No. of Equity Shares,173567000.0,173567000.0,182900540.0,182900540.0,182900540.0,182900540.0,182900540.0,182900540.0,182900540.0,182900540.0,OMAXE
New Bonus Shares,,,9333540.0,,,,,,,,OMAXE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,OMAXE
