Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,69.31,166.64,166.64,182.92,502.81,506.91,562.0,562.0,562.0,281.0,SUBEXLTD
Reserves,140.16,168.7,107.2,106.0,134.37,128.3,180.34,155.94,-49.43,231.87,SUBEXLTD
Borrowings,586.4,657.07,690.7,649.63,153.3,108.67,,,2.72,0.46,SUBEXLTD
Other Liabilities,662.85,483.08,592.77,569.02,485.19,180.75,9.14,26.85,35.99,65.86,SUBEXLTD
Total,1458.72,1475.49,1557.31,1507.57,1275.67,924.63,751.48,744.79,551.28,579.19,SUBEXLTD
Net Block,4.75,3.33,3.17,5.5,4.03,4.82,56.24,50.05,11.57,8.74,SUBEXLTD
Capital Work in Progress,,,,,,,,,,,SUBEXLTD
Investments,772.34,772.34,772.34,772.34,717.71,657.01,644.06,643.69,475.61,475.61,SUBEXLTD
Other Assets,681.63,699.82,781.8,729.73,553.93,262.8,51.18,51.05,64.1,94.84,SUBEXLTD
Total,1458.72,1475.49,1557.31,1507.57,1275.67,924.63,751.48,744.79,551.28,579.19,SUBEXLTD
Receivables,596.81,517.08,569.89,522.25,496.88,189.66,13.64,8.42,9.15,21.84,SUBEXLTD
Inventory,,,,,,,,,,,SUBEXLTD
Cash & Bank,1.56,3.88,0.86,1.31,1.96,1.51,2.11,0.97,3.92,3.97,SUBEXLTD
No. of Equity Shares,69310772.0,166639962.0,166639962.0,182922575.0,502811646.0,506907936.0,562002935.0,562002935.0,562002935.0,562002935.0,SUBEXLTD
New Bonus Shares,,,,,,,,,,,SUBEXLTD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,SUBEXLTD
