Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.0,12.0,12.0,12.0,13.13,13.99,13.99,13.99,13.99,13.99,SUPRAJIT
Reserves,115.98,152.94,187.25,218.09,401.24,506.89,592.04,687.04,767.66,897.54,SUPRAJIT
Borrowings,73.86,95.91,128.14,167.14,217.68,182.2,173.84,169.1,205.75,180.96,SUPRAJIT
Other Liabilities,62.61,67.98,82.5,79.25,98.62,127.23,198.07,187.33,215.11,258.35,SUPRAJIT
Total,264.45,328.83,409.89,476.48,730.67,830.31,977.94,1057.46,1202.51,1350.84,SUPRAJIT
Net Block,89.69,108.9,133.32,147.12,175.82,233.68,229.35,230.18,271.7,276.24,SUPRAJIT
Capital Work in Progress,12.38,11.59,0.72,16.97,16.84,1.96,2.68,10.9,14.46,4.24,SUPRAJIT
Investments,38.69,66.02,95.42,132.34,326.14,270.74,378.27,408.92,496.63,530.48,SUPRAJIT
Other Assets,123.69,142.32,180.43,180.05,211.87,323.93,367.64,407.46,419.72,539.88,SUPRAJIT
Total,264.45,328.83,409.89,476.48,730.67,830.31,977.94,1057.46,1202.51,1350.84,SUPRAJIT
Receivables,75.56,84.4,100.9,105.81,125.81,162.0,193.88,202.85,220.2,273.25,SUPRAJIT
Inventory,32.39,36.96,58.52,57.46,62.89,93.1,121.61,138.93,147.3,189.33,SUPRAJIT
Cash & Bank,2.91,5.98,4.0,4.53,2.4,4.68,5.86,19.91,23.38,49.83,SUPRAJIT
No. of Equity Shares,120020000.0,120020000.0,120020000.0,120020000.0,131338774.0,139872473.0,139872473.0,139872473.0,139872473.0,139872473.0,SUPRAJIT
New Bonus Shares,,,,,,,,,,,SUPRAJIT
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SUPRAJIT
