Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.01,21.01,21.01,21.01,21.01,21.01,21.01,21.01,21.01,21.01,SUNDRMFAST
Reserves,612.45,673.28,754.63,837.95,1016.97,1292.05,1567.99,1887.42,1995.93,2312.03,SUNDRMFAST
Borrowings,828.7,795.06,651.08,750.56,572.14,626.15,561.94,800.97,706.16,465.68,SUNDRMFAST
Other Liabilities,347.22,355.95,423.42,428.66,570.94,507.53,629.4,686.95,508.42,691.44,SUNDRMFAST
Total,1809.38,1845.3,1850.14,2038.18,2181.06,2446.74,2780.34,3396.35,3231.52,3490.16,SUNDRMFAST
Net Block,672.79,707.63,782.47,795.08,810.41,917.03,1034.57,1347.22,1570.77,1564.0,SUNDRMFAST
Capital Work in Progress,40.09,21.41,20.53,14.73,53.98,50.43,31.54,83.42,87.38,104.82,SUNDRMFAST
Investments,142.63,132.02,123.16,116.95,309.04,320.58,359.23,350.12,310.19,337.16,SUNDRMFAST
Other Assets,953.87,984.24,923.98,1111.42,1007.63,1158.7,1355.0,1615.59,1263.18,1484.18,SUNDRMFAST
Total,1809.38,1845.3,1850.14,2038.18,2181.06,2446.74,2780.34,3396.35,3231.52,3490.16,SUNDRMFAST
Receivables,433.52,432.92,405.77,403.13,460.75,564.26,677.97,762.44,539.64,715.06,SUNDRMFAST
Inventory,323.98,321.18,290.18,370.89,365.99,392.78,446.72,560.42,492.92,558.8,SUNDRMFAST
Cash & Bank,6.71,10.59,9.21,7.87,4.73,8.49,10.88,11.34,16.41,16.89,SUNDRMFAST
No. of Equity Shares,210128370.0,210128370.0,210128370.0,210128370.0,210128370.0,210128370.0,210128370.0,210128370.0,210128370.0,210128370.0,SUNDRMFAST
New Bonus Shares,,,,,,,,,,,SUNDRMFAST
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SUNDRMFAST
