Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,67.23,69.56,69.56,69.56,69.56,69.56,69.56,69.6,69.6,71.9,APOLLOHOSP
Reserves,2246.33,2658.03,2895.16,3091.51,3245.97,3509.45,3623.94,3813.9,3918.8,5129.6,APOLLOHOSP
Borrowings,617.06,967.74,1079.46,1681.04,2345.94,2757.39,2991.34,3237.7,3159.8,2281.3,APOLLOHOSP
Other Liabilities,562.01,659.06,812.41,977.85,1176.2,856.75,1127.23,1307.3,2996.0,2246.4,APOLLOHOSP
Total,3492.63,4354.39,4856.59,5819.96,6837.67,7193.15,7812.07,8428.5,10144.2,9729.2,APOLLOHOSP
Net Block,1436.0,1691.51,1988.7,2427.55,3060.73,3600.01,3761.51,3969.8,6055.7,5038.0,APOLLOHOSP
Capital Work in Progress,200.94,372.73,480.96,512.16,536.24,327.55,698.3,819.1,226.6,219.2,APOLLOHOSP
Investments,764.12,896.04,690.03,713.02,877.18,1063.77,900.27,1085.3,1076.3,2090.7,APOLLOHOSP
Other Assets,1091.57,1394.11,1696.9,2167.23,2363.52,2201.82,2451.99,2554.3,2785.6,2381.3,APOLLOHOSP
Total,3492.63,4354.39,4856.59,5819.96,6837.67,7193.15,7812.07,8428.5,10144.2,9729.2,APOLLOHOSP
Receivables,353.77,426.61,468.45,549.55,546.08,663.59,749.94,909.3,966.1,1204.0,APOLLOHOSP
Inventory,182.71,205.39,264.97,332.5,381.42,442.5,538.68,561.1,707.4,210.3,APOLLOHOSP
Cash & Bank,186.96,255.47,208.9,249.23,255.76,272.75,294.56,277.7,346.5,408.2,APOLLOHOSP
No. of Equity Shares,134466618.0,139125159.0,139125160.0,139125159.0,139125159.0,139125159.0,139125159.0,139125159.0,139125159.0,143784657.0,APOLLOHOSP
New Bonus Shares,,,,,,,,,,,APOLLOHOSP
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,APOLLOHOSP
