Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,55.1,55.1,55.1,55.1,55.1,55.1,55.1,50.6,50.6,50.6,TATAINVEST
Reserves,1865.83,1922.8,2010.48,2094.35,2180.87,2389.52,8126.75,7769.62,7923.36,14059.61,TATAINVEST
Borrowings,,,,,,,,,,,TATAINVEST
Other Liabilities,145.16,115.91,121.98,123.69,13.07,17.54,1555.84,1547.02,121.1,643.84,TATAINVEST
Total,2066.09,2093.81,2187.56,2273.14,2249.04,2462.16,9737.69,9367.24,8095.06,14754.05,TATAINVEST
Net Block,0.42,0.25,0.19,0.24,0.27,0.19,0.19,0.14,1.3,0.64,TATAINVEST
Capital Work in Progress,,,,,,,,,,,TATAINVEST
Investments,1807.61,1941.61,2141.62,2231.85,2197.35,2420.09,9702.13,9340.92,8049.47,14705.79,TATAINVEST
Other Assets,258.06,151.95,45.75,41.05,51.42,41.88,35.37,26.18,44.29,47.62,TATAINVEST
Total,2066.09,2093.81,2187.56,2273.14,2249.04,2462.16,9737.69,9367.24,8095.06,14754.05,TATAINVEST
Receivables,,0.01,1.77,0.48,0.05,0.07,14.07,0.03,1.01,,TATAINVEST
Inventory,,,,,,,,,,,TATAINVEST
Cash & Bank,168.34,42.24,11.51,12.33,12.98,12.12,12.01,16.56,17.16,18.46,TATAINVEST
No. of Equity Shares,55095296.0,55095296.0,55095296.0,55095296.0,55095296.0,55095296.0,55095296.0,50595296.0,50595296.0,50595296.0,TATAINVEST
New Bonus Shares,,,,,,,,,,,TATAINVEST
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TATAINVEST
