Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,1.47,3.72,6.65,17.2,17.21,-8.91,33.19,22.07,27.75,11.2,VIDHIING
Cash from Investing Activity,-7.11,-3.59,-0.51,-9.58,-6.56,-0.83,-1.49,-3.52,-17.3,-2.84,VIDHIING
Cash from Financing Activity,8.15,-1.49,-6.6,-4.18,-7.31,4.79,-28.82,-8.22,-18.9,-7.87,VIDHIING
Net Cash Flow,2.51,-1.36,-0.46,3.44,3.33,-4.95,2.88,10.34,-8.46,0.49,VIDHIING
