Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,50.0,66.67,66.7,66.72,66.73,66.73,66.73,66.73,66.73,66.73,TBZ
Reserves,109.58,343.4,380.97,398.83,375.7,399.25,419.94,427.41,425.12,466.95,TBZ
Borrowings,207.37,419.25,568.03,583.26,650.46,548.97,568.7,605.5,636.38,437.67,TBZ
Other Liabilities,215.61,351.9,299.98,236.83,204.99,179.29,164.25,331.55,347.64,252.17,TBZ
Total,582.56,1181.22,1315.68,1285.64,1297.88,1194.24,1219.62,1431.19,1475.87,1223.52,TBZ
Net Block,49.15,87.62,94.06,104.39,105.31,99.25,100.09,107.53,170.65,137.17,TBZ
Capital Work in Progress,0.71,1.64,1.59,4.95,,1.83,,,,,TBZ
Investments,3.03,3.03,3.03,3.08,3.08,3.1,2.02,2.02,2.02,2.02,TBZ
Other Assets,529.67,1088.93,1217.0,1173.22,1189.49,1090.06,1117.51,1321.64,1303.2,1084.33,TBZ
Total,582.56,1181.22,1315.68,1285.64,1297.88,1194.24,1219.62,1431.19,1475.87,1223.52,TBZ
Receivables,3.0,1.76,2.86,0.8,0.69,2.21,22.96,25.86,3.0,3.4,TBZ
Inventory,501.9,1027.38,1111.88,1113.67,1125.64,1027.22,1021.81,1186.93,1190.93,995.75,TBZ
Cash & Bank,5.34,31.62,72.85,32.55,38.34,30.57,37.42,39.72,41.07,39.49,TBZ
No. of Equity Shares,50000000.0,66666667.0,66703995.0,66719900.0,66730620.0,66730620.0,66730620.0,66730620.0,66730620.0,66730620.0,TBZ
New Bonus Shares,,,,,,,,,,,TBZ
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TBZ
