Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,26.11,25.28,25.21,25.21,50.42,49.14,49.14,49.14,49.14,49.14,ALLCARGO
Reserves,1114.02,1149.86,1190.66,1255.04,1311.84,1293.27,1267.77,1292.08,1422.79,1560.0,ALLCARGO
Borrowings,558.99,468.32,434.63,274.18,194.93,363.34,278.58,478.93,1020.19,774.09,ALLCARGO
Other Liabilities,268.04,354.08,279.27,290.58,172.3,213.53,234.76,303.81,382.92,763.1,ALLCARGO
Total,1967.16,1997.54,1929.77,1845.01,1729.49,1919.28,1830.25,2123.96,2875.04,3146.33,ALLCARGO
Net Block,964.35,983.22,973.82,869.07,802.19,920.21,875.35,830.73,706.1,595.91,ALLCARGO
Capital Work in Progress,43.23,12.83,6.93,12.02,10.24,36.62,9.96,110.45,4.74,2.56,ALLCARGO
Investments,397.5,489.76,468.53,379.89,439.57,499.82,480.2,399.84,1105.62,1306.82,ALLCARGO
Other Assets,562.08,511.73,480.49,584.03,477.49,462.63,464.74,782.94,1058.58,1241.04,ALLCARGO
Total,1967.16,1997.54,1929.77,1845.01,1729.49,1919.28,1830.25,2123.96,2875.04,3146.33,ALLCARGO
Receivables,131.32,149.66,158.64,168.26,185.46,223.57,253.42,288.53,314.11,558.0,ALLCARGO
Inventory,11.04,8.97,8.89,8.76,9.08,9.43,9.53,8.88,7.76,5.89,ALLCARGO
Cash & Bank,5.12,9.6,9.99,20.34,16.02,14.38,14.4,10.98,48.38,41.06,ALLCARGO
No. of Equity Shares,130547322.0,126410873.0,126047762.0,126047762.0,252095524.0,245695524.0,245695524.0,245695524.0,245695524.0,245695524.0,ALLCARGO
New Bonus Shares,,,,,126047762.0,,,,,,ALLCARGO
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ALLCARGO
