Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2700.83,2767.06,2789.52,3080.79,3530.18,4109.6,4303.01,4783.7,4786.49,3842.23,BLUESTARCO
Raw Material Cost,1145.77,1353.58,1441.17,1531.66,2488.75,2186.23,2442.99,2184.45,2327.98,1963.46,BLUESTARCO
Change in Inventory,-52.54,28.86,79.54,8.35,61.29,21.09,235.38,-166.99,-0.53,-25.49,BLUESTARCO
Power and Fuel,10.01,13.28,14.78,14.87,17.0,16.62,17.2,17.13,17.47,13.68,BLUESTARCO
Other Mfr. Exp,1043.51,878.39,766.87,806.3,216.85,980.8,1032.08,1280.63,1315.72,1016.68,BLUESTARCO
Employee Cost,207.0,215.59,234.15,257.46,344.33,310.39,358.77,372.69,414.95,325.23,BLUESTARCO
Selling and admin,195.12,201.43,201.63,239.02,319.4,397.76,390.8,402.46,410.52,253.74,BLUESTARCO
Other Expenses,57.19,34.84,59.78,65.48,14.76,38.75,65.61,60.46,83.94,51.54,BLUESTARCO
Other Income,23.56,36.53,9.55,51.28,53.88,33.72,33.4,-4.94,69.0,62.17,BLUESTARCO
Depreciation,31.45,32.9,34.69,39.34,55.01,54.97,60.57,69.18,84.34,88.34,BLUESTARCO
Interest,70.25,49.85,49.64,43.47,36.13,30.61,22.88,44.92,32.37,67.89,BLUESTARCO
Profit before tax,-88.45,52.59,75.9,142.82,153.12,148.28,180.89,179.85,167.67,98.35,BLUESTARCO
Tax,0.7,0.86,,-9.71,26.22,36.31,48.68,58.06,46.8,32.42,BLUESTARCO
Net profit,-89.15,51.74,75.9,152.53,126.9,111.97,132.21,121.79,120.87,65.93,BLUESTARCO
