Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,181.09,156.68,182.47,170.93,170.2,149.1,145.06,155.72,174.55,118.61,AMDIND
Raw Material Cost,102.24,96.62,107.98,92.83,84.73,80.12,77.37,87.32,105.3,69.07,AMDIND
Change in Inventory,-5.74,6.22,1.77,1.03,-3.31,9.26,-6.94,-1.34,6.75,0.67,AMDIND
Power and Fuel,9.82,12.35,13.31,13.57,13.91,14.84,13.46,15.15,16.42,9.27,AMDIND
Other Mfr. Exp,7.86,7.52,8.02,3.45,3.37,10.12,8.13,7.96,8.26,5.78,AMDIND
Employee Cost,11.44,11.2,12.76,14.26,15.4,15.93,15.18,15.62,15.04,11.88,AMDIND
Selling and admin,15.5,14.04,10.91,23.02,22.14,12.97,9.64,10.09,11.02,9.74,AMDIND
Other Expenses,2.88,1.65,3.05,-0.84,2.09,1.22,0.85,0.61,7.45,0.9,AMDIND
Other Income,3.11,1.12,0.47,2.14,0.55,0.64,3.83,1.13,5.23,6.91,AMDIND
Depreciation,7.63,8.28,8.73,11.35,11.88,11.6,10.22,10.32,10.22,9.44,AMDIND
Interest,10.73,10.1,10.65,9.6,9.53,9.78,9.25,8.84,6.89,5.99,AMDIND
Profit before tax,10.36,2.26,9.3,6.86,4.39,2.42,-2.15,-0.4,5.93,4.12,AMDIND
Tax,3.87,0.67,3.15,1.5,1.69,0.4,-1.41,-0.62,0.75,1.02,AMDIND
Net profit,6.5,1.59,6.15,5.37,2.69,2.02,-0.74,0.23,5.18,3.11,AMDIND
