Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,634.75,638.07,643.78,643.78,679.18,679.22,679.22,679.22,719.54,765.81,TATAMOTORS
Reserves,18732.91,18496.77,18532.87,14218.81,22582.93,20483.39,19491.76,21483.3,16800.61,18290.16,TATAMOTORS
Borrowings,15880.57,16798.95,15052.8,21134.41,16473.34,19356.98,18463.84,18639.63,26050.31,22438.93,TATAMOTORS
Other Liabilities,19012.7,16250.98,15504.97,13946.17,16940.55,18358.69,20577.48,20107.48,19019.41,23564.76,TATAMOTORS
Total,54260.93,52184.77,49734.42,49943.17,56676.0,58878.28,59212.3,60909.63,62589.87,65059.66,TATAMOTORS
Net Block,15019.52,15455.74,15240.57,15783.23,21075.81,20772.92,21603.75,22286.83,25207.98,26423.1,TATAMOTORS
Capital Work in Progress,4036.67,4752.8,6355.07,6040.79,5686.53,7270.99,5196.6,6286.59,4494.8,3006.46,TATAMOTORS
Investments,20493.55,19934.39,18458.42,16987.17,16963.32,17295.81,16763.57,16867.37,16616.17,17693.17,TATAMOTORS
Other Assets,14711.19,12041.84,9680.36,11131.98,12950.34,13538.56,15648.38,15468.84,16270.92,17936.93,TATAMOTORS
Total,54260.93,52184.77,49734.42,49943.17,56676.0,58878.28,59212.3,60909.63,62589.87,65059.66,TATAMOTORS
Receivables,2708.32,1818.04,1216.7,1114.48,2045.58,2128.0,3479.81,3250.64,1978.06,2087.51,TATAMOTORS
Inventory,4588.23,4455.03,3862.53,4802.08,5117.92,5553.01,5670.13,4662.0,3831.92,4551.71,TATAMOTORS
Cash & Bank,1840.96,462.86,226.15,944.75,788.42,326.61,795.42,1306.61,3532.19,4318.94,TATAMOTORS
No. of Equity Shares,3173796570.0,3190115771.0,3218930000.0,3218930067.0,3395930306.0,3396100719.0,3396100719.0,3396100719.0,3597726185.0,3829060056.0,TATAMOTORS
New Bonus Shares,,,,,,,,,,,TATAMOTORS
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,TATAMOTORS
