Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.52,11.52,11.52,15.52,15.52,15.52,15.52,17.18,17.18,17.18,ITDCEM
Reserves,369.66,388.96,396.9,552.31,492.7,536.51,601.77,1003.7,1035.43,1048.53,ITDCEM
Borrowings,632.59,687.0,695.0,670.78,488.36,356.21,488.6,220.27,356.26,415.97,ITDCEM
Other Liabilities,509.93,525.46,514.34,681.36,1183.32,940.88,1116.99,780.16,1243.8,1382.9,ITDCEM
Total,1523.7,1612.94,1617.76,1919.97,2179.9,1849.12,2222.88,2021.31,2652.67,2864.58,ITDCEM
Net Block,197.98,193.11,191.7,282.8,293.13,381.82,406.4,431.9,533.97,539.02,ITDCEM
Capital Work in Progress,3.08,13.6,6.73,1.78,1.97,5.6,16.73,5.38,4.8,53.37,ITDCEM
Investments,40.83,47.32,59.97,59.14,66.08,0.63,0.62,0.62,446.79,400.84,ITDCEM
Other Assets,1281.81,1358.91,1359.36,1576.25,1818.72,1461.07,1799.13,1583.41,1667.11,1871.35,ITDCEM
Total,1523.7,1612.94,1617.76,1919.97,2179.9,1849.12,2222.88,2021.31,2652.67,2864.58,ITDCEM
Receivables,317.46,314.65,334.77,334.58,261.16,205.35,223.88,336.93,460.61,481.33,ITDCEM
Inventory,679.72,791.08,771.72,959.44,997.3,109.91,119.6,154.34,196.76,271.28,ITDCEM
Cash & Bank,22.95,12.17,11.12,16.77,140.88,164.7,109.49,82.28,232.85,148.46,ITDCEM
No. of Equity Shares,11515790.0,11515790.0,11515790.0,15515790.0,155157900.0,155157900.0,155157900.0,171788000.0,171788000.0,171788000.0,ITDCEM
New Bonus Shares,,,,,,,,,,,ITDCEM
Face value,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,ITDCEM
