Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,29.06,29.88,30.18,30.35,40.79,39.78,38.63,38.71,36.98,34.89,ECLERX
Reserves,306.07,380.87,508.25,616.24,927.76,1059.31,1056.52,1266.05,1074.32,1218.79,ECLERX
Borrowings,,,,,,,,,127.0,120.85,ECLERX
Other Liabilities,116.27,148.29,188.95,225.47,120.3,156.37,195.5,198.69,277.71,221.7,ECLERX
Total,451.4,559.04,727.38,872.06,1088.85,1255.46,1290.65,1503.45,1516.01,1596.23,ECLERX
Net Block,42.71,45.25,42.77,65.26,76.72,58.4,46.83,60.58,159.01,148.3,ECLERX
Capital Work in Progress,4.5,0.32,1.08,1.15,,1.12,,0.17,0.27,,ECLERX
Investments,100.64,161.74,212.06,247.44,461.79,484.94,402.76,519.55,673.7,712.71,ECLERX
Other Assets,303.55,351.73,471.47,558.21,550.34,711.0,841.06,923.15,683.03,735.22,ECLERX
Total,451.4,559.04,727.38,872.06,1088.85,1255.46,1290.65,1503.45,1516.01,1596.23,ECLERX
Receivables,42.11,56.49,81.88,114.03,148.53,169.65,169.82,186.45,171.41,194.31,ECLERX
Inventory,,,,,,,,,,,ECLERX
Cash & Bank,161.29,169.5,222.49,237.87,235.55,296.95,380.34,363.17,220.61,249.35,ECLERX
No. of Equity Shares,29057534.0,29874585.0,30176910.0,30350885.0,40788686.0,39784171.0,38629082.0,38711095.0,36983401.0,34889586.0,ECLERX
New Bonus Shares,,,,,10180609.0,,,,,,ECLERX
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ECLERX
