Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,161.42,237.38,333.88,277.48,211.51,219.47,194.65,299.82,273.15,228.9,KOTHARIPET
Raw Material Cost,118.22,187.68,260.53,213.91,153.02,159.39,119.95,216.51,173.19,126.97,KOTHARIPET
Change in Inventory,-1.84,1.25,-1.83,0.55,-0.57,0.04,,0.71,1.25,-1.6,KOTHARIPET
Power and Fuel,14.93,19.08,20.98,13.63,11.93,15.28,23.74,18.6,19.42,13.3,KOTHARIPET
Other Mfr. Exp,8.92,9.77,16.27,10.1,6.48,6.48,7.84,12.02,14.91,13.64,KOTHARIPET
Employee Cost,4.48,5.48,7.56,9.35,10.17,11.58,13.23,13.35,14.68,17.08,KOTHARIPET
Selling and admin,3.62,7.54,17.06,12.69,14.32,14.52,11.84,18.62,24.33,21.96,KOTHARIPET
Other Expenses,0.74,1.16,-2.84,-0.02,-0.13,0.28,0.26,0.26,0.27,0.36,KOTHARIPET
Other Income,0.78,3.25,2.71,3.04,2.92,2.6,1.71,2.39,4.33,3.88,KOTHARIPET
Depreciation,1.72,2.49,1.99,2.54,2.74,3.1,3.61,4.53,5.54,5.51,KOTHARIPET
Interest,1.22,1.3,1.25,2.5,1.08,1.52,1.42,3.07,2.04,0.89,KOTHARIPET
Profit before tax,6.51,7.38,11.96,16.37,14.25,9.96,14.47,15.96,24.35,31.47,KOTHARIPET
Tax,2.22,2.18,4.05,5.06,5.07,4.14,4.9,3.77,6.01,8.94,KOTHARIPET
Net profit,4.29,5.21,7.91,11.3,9.18,5.81,9.58,12.19,18.33,22.54,KOTHARIPET
