Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Equity Share Capital,16.62,16.62,16.62,16.62,16.62,16.62,16.62,31.26,31.26,31.26,SCHAEFFLER
Reserves,713.42,862.88,972.93,1090.87,1272.62,1458.54,2293.9,2674.86,2930.9,3109.03,SCHAEFFLER
Borrowings,,,,,,,69.38,57.74,,,SCHAEFFLER
Other Liabilities,266.76,264.16,343.72,326.7,366.14,378.55,800.48,1003.51,683.07,1011.14,SCHAEFFLER
Total,996.8,1143.66,1333.27,1434.19,1655.38,1853.71,3180.38,3767.37,3645.23,4151.43,SCHAEFFLER
Net Block,178.32,279.16,398.89,370.24,345.72,386.16,744.22,730.7,894.59,1005.84,SCHAEFFLER
Capital Work in Progress,56.84,113.55,13.43,20.12,51.88,24.13,53.45,161.72,166.25,160.41,SCHAEFFLER
Investments,,4.35,4.35,4.35,,,,,,,SCHAEFFLER
Other Assets,761.64,746.6,916.6,1039.48,1257.78,1443.42,2382.71,2874.95,2584.39,2985.18,SCHAEFFLER
Total,996.8,1143.66,1333.27,1434.19,1655.38,1853.71,3180.38,3767.37,3645.23,4151.43,SCHAEFFLER
Receivables,214.3,254.71,290.6,290.05,336.44,326.28,640.18,751.33,631.94,691.72,SCHAEFFLER
Inventory,162.25,142.21,170.58,190.89,220.25,273.99,600.64,910.07,720.49,713.63,SCHAEFFLER
Cash & Bank,233.42,194.82,237.66,329.45,470.41,640.55,893.77,847.6,835.36,1245.9,SCHAEFFLER
No. of Equity Shares,16617270.0,16617270.0,16617270.0,16617270.0,16617270.0,16617270.0,16617270.0,31260734.0,31260734.0,31260734.0,SCHAEFFLER
New Bonus Shares,,,,,,,,,,,SCHAEFFLER
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SCHAEFFLER
