Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.03,11.03,SUPERHOUSE
Reserves,136.11,154.79,182.49,211.71,235.13,246.07,259.28,276.94,299.91,319.12,SUPERHOUSE
Borrowings,135.53,154.86,177.34,192.25,194.21,188.84,183.43,176.09,149.91,119.87,SUPERHOUSE
Other Liabilities,115.3,142.87,162.47,154.07,154.1,142.56,168.32,157.91,138.69,131.88,SUPERHOUSE
Total,398.36,463.94,533.72,569.45,594.86,588.89,622.45,622.36,599.54,581.9,SUPERHOUSE
Net Block,140.38,155.04,159.49,162.96,192.06,196.68,192.0,191.07,188.5,181.65,SUPERHOUSE
Capital Work in Progress,7.52,5.48,3.22,16.18,11.59,3.71,5.58,2.75,1.91,4.17,SUPERHOUSE
Investments,19.32,29.59,32.31,34.97,35.22,36.58,38.92,43.3,43.35,43.36,SUPERHOUSE
Other Assets,231.14,273.83,338.7,355.34,355.99,351.92,385.95,385.24,365.78,352.72,SUPERHOUSE
Total,398.36,463.94,533.72,569.45,594.86,588.89,622.45,622.36,599.54,581.9,SUPERHOUSE
Receivables,70.46,87.09,126.35,105.21,113.82,94.61,131.27,127.81,125.29,121.28,SUPERHOUSE
Inventory,115.64,131.95,145.17,173.3,176.23,169.58,159.6,152.22,145.2,121.05,SUPERHOUSE
Cash & Bank,22.41,22.23,25.81,28.42,29.57,41.23,39.2,37.86,38.83,68.97,SUPERHOUSE
No. of Equity Shares,11419772.0,11419772.0,14972718.0,14972718.0,14972718.0,11025000.0,11025000.0,11025000.0,11025000.0,11025000.0,SUPERHOUSE
New Bonus Shares,,,,,,,,,,,SUPERHOUSE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SUPERHOUSE
