Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.28,9.28,9.34,9.35,9.35,9.35,9.35,9.35,9.35,9.35,RATNAMANI
Reserves,523.2,637.43,757.2,899.03,1034.76,1177.6,1298.67,1512.53,1698.8,1977.13,RATNAMANI
Borrowings,289.78,135.51,81.07,38.84,23.13,,78.91,65.4,251.54,197.19,RATNAMANI
Other Liabilities,192.12,246.46,300.0,278.37,249.97,226.01,359.49,464.96,584.09,431.85,RATNAMANI
Total,1014.38,1028.68,1147.61,1225.59,1317.21,1412.96,1746.42,2052.24,2543.78,2615.52,RATNAMANI
Net Block,366.78,390.48,441.82,424.75,445.99,448.11,445.38,440.02,499.91,865.11,RATNAMANI
Capital Work in Progress,28.33,22.86,12.99,41.8,47.66,38.31,46.91,178.6,371.46,76.32,RATNAMANI
Investments,6.51,29.11,54.06,20.07,24.28,73.89,0.06,203.19,154.9,636.57,RATNAMANI
Other Assets,612.76,586.23,638.74,738.97,799.28,852.65,1254.07,1230.43,1517.51,1037.52,RATNAMANI
Total,1014.38,1028.68,1147.61,1225.59,1317.21,1412.96,1746.42,2052.24,2543.78,2615.52,RATNAMANI
Receivables,228.89,251.19,278.11,223.37,389.94,425.21,558.18,462.07,370.18,402.57,RATNAMANI
Inventory,283.81,232.73,251.72,343.09,294.73,339.1,574.0,590.03,859.21,536.89,RATNAMANI
Cash & Bank,70.69,60.04,43.41,75.69,10.84,14.69,4.57,141.65,173.26,53.92,RATNAMANI
No. of Equity Shares,46415609.0,46415609.0,46683450.0,46728000.0,46728000.0,46728000.0,46728000.0,46728000.0,46728000.0,46728000.0,RATNAMANI
New Bonus Shares,,,,,,,,,,,RATNAMANI
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,RATNAMANI
