,date,open,high,low,close,volume,Company_Name
0,2021-01-01 00:00:00+05:30,249.1,251.2,244.5,249.4,58504,BRIGADE
1,2021-01-04 00:00:00+05:30,250.6,259.0,245.3,252.7,555832,BRIGADE
2,2021-01-05 00:00:00+05:30,251.1,258.75,249.0,257.1,313537,BRIGADE
3,2021-01-06 00:00:00+05:30,258.6,258.6,250.0,251.45,153202,BRIGADE
4,2021-01-07 00:00:00+05:30,254.05,260.0,253.1,258.2,215698,BRIGADE
5,2021-01-08 00:00:00+05:30,263.75,263.75,259.1,262.2,134589,BRIGADE
6,2021-01-11 00:00:00+05:30,264.0,274.6,262.5,267.7,485216,BRIGADE
7,2021-01-12 00:00:00+05:30,268.0,275.0,266.2,274.95,326752,BRIGADE
8,2021-01-13 00:00:00+05:30,276.45,281.15,262.2,268.25,266202,BRIGADE
9,2021-01-14 00:00:00+05:30,268.25,278.85,265.0,274.35,569553,BRIGADE
10,2021-01-15 00:00:00+05:30,275.0,276.95,261.2,267.05,124631,BRIGADE
11,2021-01-18 00:00:00+05:30,264.45,264.45,255.65,259.15,99503,BRIGADE
12,2021-01-19 00:00:00+05:30,260.7,269.6,258.15,261.25,289318,BRIGADE
13,2021-01-20 00:00:00+05:30,259.6,262.95,251.0,253.4,248761,BRIGADE
14,2021-01-21 00:00:00+05:30,253.65,265.0,246.4,251.95,244722,BRIGADE
15,2021-01-22 00:00:00+05:30,250.5,256.4,241.65,244.3,223453,BRIGADE
16,2021-01-25 00:00:00+05:30,244.65,251.1,236.25,247.9,209074,BRIGADE
17,2021-01-27 00:00:00+05:30,249.1,249.1,232.1,235.75,71193,BRIGADE
18,2021-01-28 00:00:00+05:30,232.0,239.75,221.4,226.9,339620,BRIGADE
19,2021-01-29 00:00:00+05:30,229.8,248.05,226.2,242.65,302177,BRIGADE
20,2021-02-01 00:00:00+05:30,243.55,254.35,235.45,246.1,388365,BRIGADE
21,2021-02-02 00:00:00+05:30,248.9,255.95,247.5,250.65,177252,BRIGADE
22,2021-02-03 00:00:00+05:30,252.0,261.75,248.25,256.9,89932,BRIGADE
23,2021-02-04 00:00:00+05:30,258.1,269.0,254.4,264.75,173663,BRIGADE
24,2021-02-05 00:00:00+05:30,266.5,274.0,265.1,270.45,302099,BRIGADE
25,2021-02-08 00:00:00+05:30,271.7,292.9,269.75,285.4,687517,BRIGADE
26,2021-02-09 00:00:00+05:30,287.45,292.0,283.5,288.9,509436,BRIGADE
27,2021-02-10 00:00:00+05:30,288.0,289.3,280.0,285.65,231629,BRIGADE
28,2021-02-11 00:00:00+05:30,287.1,290.05,278.4,285.6,207731,BRIGADE
29,2021-02-12 00:00:00+05:30,287.05,290.0,283.5,288.65,221503,BRIGADE
30,2021-02-15 00:00:00+05:30,289.7,295.0,275.0,279.2,226351,BRIGADE
31,2021-02-16 00:00:00+05:30,280.7,286.0,279.3,281.8,85075,BRIGADE
32,2021-02-17 00:00:00+05:30,278.0,289.35,278.0,281.75,143264,BRIGADE
33,2021-02-18 00:00:00+05:30,283.2,285.9,278.5,282.0,89824,BRIGADE
34,2021-02-19 00:00:00+05:30,281.85,287.0,273.75,281.5,147217,BRIGADE
35,2021-02-22 00:00:00+05:30,282.9,293.3,282.0,284.95,413860,BRIGADE
36,2021-02-23 00:00:00+05:30,288.5,293.4,282.65,289.25,431994,BRIGADE
