Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,27.7,25.64,32.42,25.68,17.62,28.7,34.92,37.32,27.97,39.73,NETWORK18
Expenses,57.18,49.41,43.73,43.48,33.98,31.1,38.95,47.07,33.64,40.97,NETWORK18
Other Income,-259.94,1.86,2.87,1.25,2.41,0.99,0.8,4.76,4.44,1.05,NETWORK18
Depreciation,1.97,1.87,1.73,1.66,1.71,1.72,1.62,1.6,1.47,1.4,NETWORK18
Interest,34.74,32.56,30.38,30.08,30.83,26.06,22.99,22.63,24.25,24.48,NETWORK18
Profit before tax,-326.13,-56.34,-40.55,-48.29,-46.49,-29.19,-27.84,-29.22,-26.95,-26.07,NETWORK18
Tax,,,,0.5,,,,,,,NETWORK18
Net profit,-326.13,-56.34,-40.55,-48.79,-46.49,-29.19,-27.84,-29.22,-26.95,-26.07,NETWORK18
Operating Profit,-29.48,-23.77,-11.31,-17.8,-16.36,-2.4,-4.03,-9.75,-5.67,-1.24,NETWORK18
