Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,491.57,659.48,508.76,1439.39,31.45,280.84,459.08,1136.86,128.59,503.83,BDL
Expenses,379.89,501.75,455.36,1025.33,143.11,228.16,399.68,792.55,162.27,437.69,BDL
Other Income,25.49,25.13,32.99,23.05,24.27,10.26,34.86,25.22,27.6,20.25,BDL
Depreciation,17.3,20.79,22.84,35.51,17.46,21.43,24.83,30.82,21.24,23.75,BDL
Interest,1.58,0.94,0.96,1.17,1.17,0.91,0.89,0.95,0.86,0.87,BDL
Profit before tax,118.29,161.13,62.59,400.43,-106.02,40.6,68.54,337.76,-28.18,61.77,BDL
Tax,52.74,54.68,9.42,90.71,-27.99,14.35,19.36,77.39,-7.24,18.52,BDL
Net profit,65.55,106.46,53.18,309.72,-78.04,26.25,49.19,260.37,-20.95,43.25,BDL
Operating Profit,111.68,157.73,53.4,414.06,-111.66,52.68,59.4,344.31,-33.68,66.14,BDL
