Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,TCIDEVELOP
Reserves,49.81,50.46,50.99,53.19,54.0,56.16,56.78,69.11,69.06,69.09,TCIDEVELOP
Borrowings,2.03,2.0,3.09,4.23,4.15,8.37,4.21,0.11,0.23,0.12,TCIDEVELOP
Other Liabilities,5.49,6.82,6.83,6.17,5.93,1.43,5.75,5.73,6.1,7.41,TCIDEVELOP
Total,61.06,63.01,64.64,67.32,67.81,69.69,70.47,78.68,79.12,80.35,TCIDEVELOP
Net Block,15.37,15.24,14.9,15.84,15.29,25.26,25.0,14.78,17.24,28.14,TCIDEVELOP
Capital Work in Progress,7.73,7.84,9.88,10.08,10.25,0.2,0.57,3.2,5.7,0.01,TCIDEVELOP
Investments,23.99,29.89,30.19,30.19,32.02,31.63,30.11,30.01,36.18,38.2,TCIDEVELOP
Other Assets,13.97,10.04,9.67,11.21,10.25,12.6,14.79,30.69,20.0,14.0,TCIDEVELOP
Total,61.06,63.01,64.64,67.32,67.81,69.69,70.47,78.68,79.12,80.35,TCIDEVELOP
Receivables,,,0.01,0.09,0.1,0.25,0.01,0.01,0.19,0.42,TCIDEVELOP
Inventory,0.72,2.68,2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79,TCIDEVELOP
Cash & Bank,0.24,0.09,0.11,0.06,0.2,8.4,0.09,11.37,0.04,0.85,TCIDEVELOP
No. of Equity Shares,3729431.0,3729431.0,3729431.0,3729431.0,3729431.0,3729431.0,3729431.0,3729431.0,3729431.0,3729431.0,TCIDEVELOP
New Bonus Shares,,,,,,,,,,,TCIDEVELOP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TCIDEVELOP
