Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.48,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,PRECOT
Reserves,110.36,131.75,148.01,122.65,67.14,313.43,308.09,300.26,274.76,306.22,PRECOT
Borrowings,297.25,438.95,448.29,383.36,399.08,352.16,379.58,354.37,308.08,326.32,PRECOT
Other Liabilities,54.51,68.6,85.58,55.51,69.5,109.77,100.66,97.17,113.34,94.05,PRECOT
Total,469.6,647.3,693.88,573.52,547.72,787.36,800.33,763.8,708.18,738.59,PRECOT
Net Block,231.05,208.33,363.66,335.23,313.22,532.56,508.96,487.49,445.94,419.53,PRECOT
Capital Work in Progress,12.16,164.43,0.24,0.69,0.66,4.76,1.0,2.37,1.39,2.64,PRECOT
Investments,30.92,25.95,32.34,17.74,17.82,16.5,17.32,18.45,10.99,10.86,PRECOT
Other Assets,195.47,248.59,297.64,219.86,216.02,233.54,273.05,255.49,249.86,305.56,PRECOT
Total,469.6,647.3,693.88,573.52,547.72,787.36,800.33,763.8,708.18,738.59,PRECOT
Receivables,30.78,42.26,43.44,40.65,46.76,49.02,73.92,79.81,89.31,101.98,PRECOT
Inventory,132.18,148.67,186.53,97.59,128.42,147.74,154.81,132.75,124.32,131.2,PRECOT
Cash & Bank,5.56,10.36,3.66,3.09,2.66,4.83,8.72,7.9,8.02,8.97,PRECOT
No. of Equity Shares,7475000.0,8000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,PRECOT
New Bonus Shares,,,,,,,,,,,PRECOT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PRECOT
