Report Date,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,65.27,74.18,89.4,105.65,89.69,1.04,82.73,124.81,66.88,77.53,MOKSH
Expenses,64.98,72.29,84.29,102.81,87.12,1.66,80.18,124.05,65.61,74.74,MOKSH
Other Income,0.19,,,,,2.61,1.78,1.03,0.44,0.34,MOKSH
Depreciation,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.03,0.04,MOKSH
Interest,0.94,0.71,0.76,0.54,0.71,0.94,1.02,0.81,0.22,0.31,MOKSH
Profit before tax,-0.47,1.17,4.34,2.29,1.85,1.01,3.27,0.94,1.46,2.78,MOKSH
Tax,-0.15,0.39,1.43,0.76,0.61,0.3,0.82,0.32,0.37,0.7,MOKSH
Net profit,-0.32,0.79,2.91,1.54,1.24,0.71,2.45,0.62,1.09,2.08,MOKSH
Operating Profit,0.29,1.89,5.11,2.84,2.57,-0.62,2.55,0.76,1.27,2.79,MOKSH
