Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,27391.59,28166.28,29369.72,29885.06,30377.97,29976.97,30079.7,30423.59,30482.97,31353.37,HDFCBANK
Expenses,9730.92,10106.36,10940.33,12062.3,10802.98,11758.56,11988.94,13874.99,12991.27,13202.55,HDFCBANK
Other Income,4970.25,5588.72,6669.28,6032.57,4075.31,6092.45,7443.22,7593.91,6288.5,7400.79,HDFCBANK
Depreciation,,,,,,,,,,,HDFCBANK
Interest,14097.34,14651.24,15196.82,14681.0,14712.55,14200.58,13762.09,13303.44,13474.01,13668.98,HDFCBANK
Profit before tax,8533.58,8997.4,9901.85,9174.33,8937.75,10110.28,11771.89,10839.07,10306.19,11882.63,HDFCBANK
Tax,2965.42,2652.41,2485.37,2246.64,2279.13,2597.17,3013.6,2652.56,2576.55,3048.32,HDFCBANK
Net profit,5568.16,6344.99,7416.48,6927.69,6658.62,7513.11,8758.29,8186.51,7729.64,8834.31,HDFCBANK
Operating Profit,17660.67,18059.92,18429.39,17822.76,19574.99,18218.41,18090.76,16548.6,17491.7,18150.82,HDFCBANK
