Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.87,15.87,15.87,15.88,15.88,15.88,15.88,15.88,15.88,15.88,KIRLOSBROS
Reserves,737.76,762.69,784.19,780.43,790.28,822.13,879.62,924.38,960.79,1052.34,KIRLOSBROS
Borrowings,349.99,268.45,223.98,238.21,254.23,189.49,165.02,159.62,309.47,139.02,KIRLOSBROS
Other Liabilities,831.28,861.16,905.65,893.65,894.81,916.95,1003.58,1073.39,1053.04,1040.95,KIRLOSBROS
Total,1934.9,1908.17,1929.69,1928.17,1955.2,1944.45,2064.1,2173.27,2339.18,2248.19,KIRLOSBROS
Net Block,282.93,309.02,310.3,310.5,295.59,291.74,281.34,280.1,304.81,299.02,KIRLOSBROS
Capital Work in Progress,36.01,7.43,3.35,7.07,6.13,3.26,11.77,23.75,48.0,71.99,KIRLOSBROS
Investments,214.94,214.94,214.94,233.41,239.3,238.8,273.11,297.92,336.6,463.31,KIRLOSBROS
Other Assets,1401.02,1376.78,1401.1,1377.19,1414.18,1410.65,1497.88,1571.5,1649.77,1413.87,KIRLOSBROS
Total,1934.9,1908.17,1929.69,1928.17,1955.2,1944.45,2064.1,2173.27,2339.18,2248.19,KIRLOSBROS
Receivables,298.05,355.27,341.44,394.67,356.61,339.97,381.79,471.27,339.06,349.19,KIRLOSBROS
Inventory,209.96,183.31,132.07,187.66,206.22,259.51,312.65,367.03,419.7,374.49,KIRLOSBROS
Cash & Bank,20.53,17.52,20.94,14.25,20.16,25.47,60.74,35.41,196.79,62.24,KIRLOSBROS
No. of Equity Shares,79339701.0,79358451.0,79358451.0,79388176.0,79408926.0,79408926.0,79408926.0,79408926.0,79408926.0,79408926.0,KIRLOSBROS
New Bonus Shares,,,,,,,,,,,KIRLOSBROS
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,KIRLOSBROS
