Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.82,21.82,21.82,21.82,21.82,21.82,24.44,24.44,24.47,24.47,BODALCHEM
Reserves,37.57,16.45,47.1,139.01,217.73,340.87,677.52,810.78,869.32,962.06,BODALCHEM
Borrowings,335.49,343.05,371.66,208.78,142.9,141.94,147.88,135.39,238.41,435.54,BODALCHEM
Other Liabilities,174.44,90.36,156.75,169.59,131.6,186.91,191.25,264.81,291.82,277.92,BODALCHEM
Total,569.32,471.68,597.33,539.2,514.05,691.54,1041.09,1235.42,1424.02,1699.99,BODALCHEM
Net Block,276.52,264.83,168.28,189.74,184.17,195.87,412.16,528.92,612.89,751.98,BODALCHEM
Capital Work in Progress,1.34,0.18,8.45,3.24,0.27,9.17,14.48,19.98,0.81,4.49,BODALCHEM
Investments,1.91,1.91,1.88,3.33,3.33,21.49,23.71,20.33,40.54,44.16,BODALCHEM
Other Assets,289.55,204.76,418.72,342.89,326.28,465.01,590.74,666.19,769.78,899.36,BODALCHEM
Total,569.32,471.68,597.33,539.2,514.05,691.54,1041.09,1235.42,1424.02,1699.99,BODALCHEM
Receivables,152.25,88.36,226.31,197.2,166.6,182.82,272.26,290.34,371.35,395.55,BODALCHEM
Inventory,76.55,61.69,122.13,77.96,87.29,118.66,112.11,185.15,190.68,254.53,BODALCHEM
Cash & Bank,4.59,3.77,3.42,3.03,3.84,6.0,5.54,8.34,17.52,10.43,BODALCHEM
No. of Equity Shares,109107370.0,109107370.0,109107370.0,109107370.0,109107370.0,109107370.0,122188765.0,122188765.0,122330165.0,122330165.0,BODALCHEM
New Bonus Shares,,,,,,,,,,,BODALCHEM
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,BODALCHEM
