Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,24.44,24.44,24.44,24.44,24.44,24.44,24.53,24.62,24.62,24.62,EMKAY
Reserves,111.31,103.41,98.2,82.18,89.27,93.89,109.47,109.87,95.65,106.11,EMKAY
Borrowings,13.0,39.02,27.29,20.62,9.0,28.81,10.0,11.68,9.77,1.69,EMKAY
Other Liabilities,74.61,61.2,96.87,83.2,82.23,108.34,157.86,134.68,215.88,385.59,EMKAY
Total,223.36,228.07,246.8,210.44,204.94,255.48,301.86,280.85,345.92,518.01,EMKAY
Net Block,47.56,42.36,38.83,35.88,34.5,35.11,32.43,35.34,37.69,33.9,EMKAY
Capital Work in Progress,0.13,,,,,0.29,0.05,0.02,0.1,0.29,EMKAY
Investments,34.5,34.5,34.6,34.6,35.6,33.75,40.58,49.13,49.08,62.19,EMKAY
Other Assets,141.17,151.21,173.37,139.96,134.84,186.33,228.8,196.36,259.05,421.63,EMKAY
Total,223.36,228.07,246.8,210.44,204.94,255.48,301.86,280.85,345.92,518.01,EMKAY
Receivables,28.05,22.84,37.2,40.36,18.17,64.16,87.64,57.23,52.22,64.42,EMKAY
Inventory,,,,2.42,5.31,2.57,0.25,,1.63,,EMKAY
Cash & Bank,79.23,56.4,54.24,58.7,91.67,99.77,127.57,129.78,176.91,294.45,EMKAY
No. of Equity Shares,24437750.0,24437750.0,24437750.0,24437750.0,24437750.0,24438150.0,24534030.0,24619030.0,24619030.0,24619030.0,EMKAY
New Bonus Shares,,,,,,,,,,,EMKAY
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,EMKAY
