Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.45,5.45,5.45,5.95,6.45,6.29,6.29,6.29,6.29,6.29,EXCELINDUS
Reserves,117.51,128.5,141.19,175.82,200.61,351.89,434.12,584.21,594.86,709.57,EXCELINDUS
Borrowings,75.46,72.95,102.42,94.85,89.19,68.01,10.01,7.05,24.12,8.6,EXCELINDUS
Other Liabilities,85.89,94.84,100.4,107.73,121.46,132.39,167.36,181.32,197.42,228.95,EXCELINDUS
Total,284.31,301.74,349.46,384.35,417.71,558.58,617.78,778.87,822.69,953.41,EXCELINDUS
Net Block,107.48,120.86,128.37,157.49,163.56,179.92,199.3,234.77,376.41,388.87,EXCELINDUS
Capital Work in Progress,5.6,4.77,20.09,2.58,3.19,8.48,23.29,11.51,9.55,16.85,EXCELINDUS
Investments,14.13,14.13,14.13,14.03,14.03,152.43,175.11,261.04,155.64,209.18,EXCELINDUS
Other Assets,157.1,161.98,186.87,210.25,236.93,217.75,220.08,271.55,281.09,338.51,EXCELINDUS
Total,284.31,301.74,349.46,384.35,417.71,558.58,617.78,778.87,822.69,953.41,EXCELINDUS
Receivables,83.92,88.86,100.97,105.65,126.89,116.23,118.98,153.87,149.73,172.64,EXCELINDUS
Inventory,47.6,42.71,48.14,66.52,62.89,52.17,52.56,66.02,77.72,68.97,EXCELINDUS
Cash & Bank,7.34,6.82,8.84,2.14,4.01,3.95,2.27,3.66,18.31,51.65,EXCELINDUS
No. of Equity Shares,10905630.0,10905630.0,10905630.0,11905630.0,12905630.0,12570692.0,12570692.0,12570692.0,12570692.0,12570692.0,EXCELINDUS
New Bonus Shares,,,,,,,,,,,EXCELINDUS
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,EXCELINDUS
