Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,50.35,54.56,54.8,44.63,5.38,28.89,41.06,41.74,19.06,37.64,KAYA
Expenses,42.5,44.68,43.57,38.46,17.08,22.14,29.58,31.75,23.06,32.57,KAYA
Other Income,2.12,1.0,0.77,4.67,5.25,3.72,1.78,1.75,2.46,2.73,KAYA
Depreciation,9.8,10.5,10.4,13.8,8.33,7.96,7.82,7.86,7.65,7.71,KAYA
Interest,2.96,3.1,3.02,2.98,2.67,2.79,2.88,2.83,2.82,3.1,KAYA
Profit before tax,-2.79,-2.72,-1.42,-5.94,-17.45,-0.28,2.56,1.05,-12.01,-3.01,KAYA
Tax,3.34,2.13,15.6,,,,,,,,KAYA
Net profit,-6.14,-4.84,-17.02,-5.94,-17.45,-0.28,2.56,1.05,-12.0,-3.01,KAYA
Operating Profit,7.85,9.88,11.23,6.17,-11.7,6.75,11.48,9.99,-4.0,5.07,KAYA
