Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,127.5,128.1,233.5,480.4,483.5,486.8,489.7,491.7,482.9,484.1,TECHM
Reserves,3315.7,4054.4,8355.1,10775.4,14505.2,16401.5,19042.8,20153.9,21789.8,24526.6,TECHM
Borrowings,1126.6,1404.5,309.2,5.2,228.5,262.5,254.8,12.6,480.9,518.8,TECHM
Other Liabilities,1791.8,1671.5,5841.4,5755.5,5677.1,6582.0,7043.1,9683.8,7568.4,7845.2,TECHM
Total,6361.6,7258.5,14739.2,17016.5,20894.3,23732.8,26830.4,30342.0,30322.0,33374.7,TECHM
Net Block,652.6,720.1,1833.6,1981.0,2122.5,2498.2,3230.5,2785.5,3335.7,3047.7,TECHM
Capital Work in Progress,162.7,28.4,264.0,551.1,627.5,361.8,235.4,271.7,35.2,111.4,TECHM
Investments,3253.5,3807.5,2294.0,4087.7,4976.1,7716.4,10258.1,12960.7,10648.6,16552.4,TECHM
Other Assets,2292.8,2702.5,10347.6,10396.7,13168.2,13156.4,13106.4,14324.1,16302.5,13663.2,TECHM
Total,6361.6,7258.5,14739.2,17016.5,20894.3,23732.8,26830.4,30342.0,30322.0,33374.7,TECHM
Receivables,1243.1,1372.5,3927.8,4240.8,5154.4,4571.7,5101.0,5963.9,6212.0,5152.6,TECHM
Inventory,,,,,,,,,,,TECHM
Cash & Bank,138.9,271.1,2826.3,1819.5,3284.9,2083.9,1930.3,1210.3,1858.0,1050.1,TECHM
No. of Equity Shares,127486541.0,128119023.0,233472890.0,960788912.0,967810069.0,974096080.0,979733808.0,983362470.0,965782832.0,968260067.0,TECHM
New Bonus Shares,,,,240161580.0,,,,,,,TECHM
Face value,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,TECHM
