Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,155.69,62.5,66.81,71.11,84.26,84.77,85.31,85.48,85.51,92.47,IBULHSGFIN
Reserves,799.39,4763.72,5400.37,6421.1,10419.57,11784.14,15469.82,17173.44,14844.09,15429.74,IBULHSGFIN
Borrowings,6053.33,31085.78,34489.52,45556.33,59963.09,82512.03,104217.3,96204.58,73040.64,63072.08,IBULHSGFIN
Other Liabilities,427.92,2636.39,3121.46,3094.07,3917.8,5909.38,7126.64,6639.21,4682.33,4877.98,IBULHSGFIN
Total,7436.33,38548.39,43078.16,55142.61,74384.72,100290.32,126899.07,120102.71,92652.57,83472.27,IBULHSGFIN
Net Block,5.98,44.93,46.03,51.6,65.25,83.83,97.02,140.52,375.57,228.77,IBULHSGFIN
Capital Work in Progress,,,,,,,,,,,IBULHSGFIN
Investments,43.0,2493.54,3491.45,6731.33,11247.96,14165.09,17927.44,25925.95,16166.76,10017.75,IBULHSGFIN
Other Assets,7387.35,36009.92,39540.68,48359.68,63071.51,86041.4,108874.61,94036.24,76110.24,73225.75,IBULHSGFIN
Total,7436.33,38548.39,43078.16,55142.61,74384.72,100290.32,126899.07,120102.71,92652.57,83472.27,IBULHSGFIN
Receivables,,1.81,0.56,1.42,1.33,4.1,5.84,12.12,5.32,3.1,IBULHSGFIN
Inventory,,,,,,,,,,,IBULHSGFIN
Cash & Bank,82.3,4845.53,4299.71,3292.89,2711.93,5444.12,4467.23,14022.49,12913.29,15086.97,IBULHSGFIN
No. of Equity Shares,155689656.0,312511167.0,334042443.0,355564466.0,421291962.0,423856040.0,426535786.0,427403339.0,427574091.0,462348902.0,IBULHSGFIN
New Bonus Shares,,,,,,,,,,,IBULHSGFIN
Face value,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,IBULHSGFIN
