Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,65.23,65.23,65.23,66.73,66.73,97.79,97.79,97.79,97.79,97.79,ANDREWYU
Reserves,69.45,80.98,116.11,123.18,131.4,77.93,91.22,90.23,74.56,96.42,ANDREWYU
Borrowings,142.45,138.46,91.35,94.43,83.55,34.83,25.83,51.3,80.57,70.31,ANDREWYU
Other Liabilities,167.6,174.41,202.41,211.7,205.62,199.98,177.71,179.53,174.35,182.8,ANDREWYU
Total,444.73,459.08,475.1,496.04,487.3,410.53,392.55,418.85,427.27,447.32,ANDREWYU
Net Block,174.23,173.7,177.65,180.4,183.41,78.21,82.27,87.37,94.4,102.75,ANDREWYU
Capital Work in Progress,3.31,5.21,5.75,4.67,0.88,18.09,36.68,59.43,77.39,75.23,ANDREWYU
Investments,8.65,8.67,8.39,8.44,8.66,11.53,11.79,12.03,26.82,12.2,ANDREWYU
Other Assets,258.54,271.5,283.31,302.53,294.35,302.7,261.81,260.02,228.66,257.14,ANDREWYU
Total,444.73,459.08,475.1,496.04,487.3,410.53,392.55,418.85,427.27,447.32,ANDREWYU
Receivables,75.81,96.02,94.09,100.76,96.96,105.31,74.47,66.12,51.31,63.43,ANDREWYU
Inventory,33.96,34.23,39.59,41.8,45.77,46.7,50.76,53.39,47.99,45.62,ANDREWYU
Cash & Bank,101.73,90.38,94.88,88.93,81.85,80.76,80.71,81.23,64.07,67.98,ANDREWYU
No. of Equity Shares,326138478.0,326138478.0,326138478.0,333638478.0,333638478.0,488950978.0,488950978.0,488950978.0,488950978.0,488950978.0,ANDREWYU
New Bonus Shares,,,,,,,,,,,ANDREWYU
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ANDREWYU
