Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,16.39,26.07,22.26,18.26,20.15,26.12,26.79,21.68,30.26,31.64,SAKAR
Expenses,12.17,19.98,17.64,13.64,15.46,19.13,22.93,14.61,23.77,24.55,SAKAR
Other Income,0.34,0.43,0.22,1.03,0.23,0.26,0.27,0.41,0.27,0.75,SAKAR
Depreciation,1.77,2.06,1.33,1.92,1.05,1.12,1.08,4.82,2.18,1.68,SAKAR
Interest,0.5,0.52,0.59,0.65,0.64,0.61,0.8,0.43,0.49,0.79,SAKAR
Profit before tax,2.29,3.94,2.92,3.08,3.23,5.52,2.25,2.23,4.09,5.37,SAKAR
Tax,0.68,1.0,0.71,0.21,0.64,0.97,0.46,0.5,0.43,2.91,SAKAR
Net profit,1.61,2.94,2.21,2.86,2.59,4.56,1.8,1.74,3.65,2.46,SAKAR
Operating Profit,4.22,6.09,4.62,4.62,4.69,6.99,3.86,7.07,6.49,7.09,SAKAR
