Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1769.06,1854.78,1745.41,1611.31,1638.7,1735.42,1934.56,2223.49,2097.03,1799.86,KIRLOSBROS
Raw Material Cost,1197.12,1199.74,1051.04,995.93,1010.37,1034.95,1161.93,1368.72,1204.88,1035.67,KIRLOSBROS
Change in Inventory,24.54,-34.05,-40.54,43.47,20.6,37.49,33.14,48.18,43.09,-34.56,KIRLOSBROS
Power and Fuel,18.31,22.01,21.34,24.21,25.16,25.58,26.11,30.59,30.24,25.62,KIRLOSBROS
Other Mfr. Exp,111.58,106.76,95.14,112.93,133.81,142.39,178.47,190.07,189.87,126.99,KIRLOSBROS
Employee Cost,151.05,150.32,152.95,170.78,192.26,217.65,228.72,242.35,259.67,227.23,KIRLOSBROS
Selling and admin,161.38,162.89,192.24,225.5,184.29,161.7,176.86,205.62,204.38,118.69,KIRLOSBROS
Other Expenses,82.32,30.96,44.55,38.35,47.29,84.4,60.82,72.05,79.89,57.74,KIRLOSBROS
Other Income,46.09,0.21,-2.39,9.45,20.32,18.23,18.0,24.71,19.06,13.94,KIRLOSBROS
Depreciation,30.26,32.05,34.62,49.68,40.81,39.67,35.18,36.59,40.04,38.27,KIRLOSBROS
Interest,53.7,44.27,40.85,41.32,38.19,31.51,25.28,26.24,30.21,24.13,KIRLOSBROS
Profit before tax,33.97,71.94,69.75,5.53,7.44,53.29,92.33,124.15,120.0,124.9,KIRLOSBROS
Tax,2.78,28.5,22.07,-2.96,-3.33,20.29,26.75,36.83,40.83,31.67,KIRLOSBROS
Net profit,31.19,43.45,47.69,8.49,10.78,33.0,65.59,87.32,79.17,93.23,KIRLOSBROS
