Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1428.85,1428.94,1429.26,1431.72,1432.32,1435.35,1435.5,1435.78,1435.86,1435.97,ICICIPRULI
Reserves,1552.67,2531.76,2955.28,3832.49,3641.5,4972.69,5140.86,5439.74,5782.76,7682.89,ICICIPRULI
Borrowings,,,,,1028.94,,,,,1200.0,ICICIPRULI
Other Liabilities,68641.44,71259.52,77089.96,95951.58,98663.49,118334.48,135244.92,156214.81,148816.64,206909.24,ICICIPRULI
Total,71622.96,75220.22,81474.5,101215.79,104766.25,124742.52,141821.28,163090.33,156035.26,217228.1,ICICIPRULI
Net Block,175.86,165.25,196.9,209.04,212.04,206.54,404.48,462.76,457.27,435.46,ICICIPRULI
Capital Work in Progress,4.38,7.0,4.64,5.96,7.49,7.23,17.58,12.86,20.35,21.73,ICICIPRULI
Investments,70397.56,73716.63,80101.88,99492.26,103027.08,121585.97,138540.11,159008.54,151256.2,212211.86,ICICIPRULI
Other Assets,1045.16,1331.34,1171.08,1508.53,1519.64,2942.78,2859.11,3606.17,4301.44,4559.05,ICICIPRULI
Total,71622.96,75220.22,81474.5,101215.79,104766.25,124742.52,141821.28,163090.33,156035.26,217228.1,ICICIPRULI
Receivables,,,,,150.86,,,,,,ICICIPRULI
Inventory,,,,,,,,,,,ICICIPRULI
Cash & Bank,284.06,324.76,193.44,255.48,200.21,213.7,203.74,661.02,810.56,557.4,ICICIPRULI
No. of Equity Shares,1428849124.0,1428939249.0,1429255687.0,1431716991.0,1432319348.0,1435347110.0,1435498710.0,1435784481.0,1435862591.0,1435974231.0,ICICIPRULI
New Bonus Shares,,,,,,,,,,,ICICIPRULI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ICICIPRULI
