Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.0,11.0,11.0,11.0,11.0,20.35,24.6,24.6,24.6,26.57,SEYAIND
Reserves,35.94,37.76,41.11,54.14,78.09,279.73,715.74,801.33,945.09,835.48,SEYAIND
Borrowings,68.85,93.03,151.8,193.33,393.16,391.22,396.38,669.02,768.67,821.71,SEYAIND
Other Liabilities,307.81,296.42,302.08,352.19,224.66,100.57,179.25,118.56,34.8,53.65,SEYAIND
Total,423.6,438.21,505.99,610.66,706.91,791.87,1315.97,1613.51,1773.16,1737.41,SEYAIND
Net Block,283.31,291.14,359.77,355.13,397.09,421.6,742.22,731.41,740.94,723.08,SEYAIND
Capital Work in Progress,104.91,41.85,6.74,145.65,160.94,216.54,378.75,685.96,790.31,849.15,SEYAIND
Investments,,,,,,,,,,,SEYAIND
Other Assets,35.38,105.22,139.48,109.88,148.88,153.73,195.0,196.14,241.91,165.18,SEYAIND
Total,423.6,438.21,505.99,610.66,706.91,791.87,1315.97,1613.51,1773.16,1737.41,SEYAIND
Receivables,14.69,10.1,7.53,52.42,66.42,79.17,103.53,101.55,125.09,19.32,SEYAIND
Inventory,13.63,14.44,26.45,41.73,28.42,31.17,33.2,31.41,25.88,19.43,SEYAIND
Cash & Bank,3.41,3.85,16.5,1.85,2.0,2.73,15.91,3.02,2.41,2.06,SEYAIND
No. of Equity Shares,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,20350000.0,24600000.0,24600000.0,24600000.0,,SEYAIND
New Bonus Shares,,,,,,,,,,,SEYAIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SEYAIND
