Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,450.72,718.51,1159.72,1326.32,1774.64,1891.93,2026.84,2236.15,2797.34,4768.72,LAURUSLABS
Raw Material Cost,275.56,445.46,796.19,912.81,1029.46,1028.64,1081.51,1237.85,1620.64,2471.58,LAURUSLABS
Change in Inventory,10.13,33.19,70.29,84.45,25.08,36.08,25.11,28.92,218.09,296.45,LAURUSLABS
Power and Fuel,10.55,27.63,35.03,49.85,56.97,63.76,90.54,105.5,132.62,149.69,LAURUSLABS
Other Mfr. Exp,15.99,26.04,42.63,58.97,113.75,146.31,128.72,151.49,191.38,298.12,LAURUSLABS
Employee Cost,59.7,76.35,104.66,129.47,169.99,195.8,238.14,269.72,324.0,401.88,LAURUSLABS
Selling and admin,18.86,30.08,38.3,51.73,48.03,70.52,97.85,132.13,165.94,223.55,LAURUSLABS
Other Expenses,2.24,1.08,4.2,2.6,9.19,8.71,5.93,16.14,9.81,9.63,LAURUSLABS
Other Income,1.49,4.83,8.69,34.07,4.05,31.5,28.32,15.34,5.0,26.47,LAURUSLABS
Depreciation,18.27,22.63,32.88,61.28,85.79,103.78,121.23,160.53,183.85,196.64,LAURUSLABS
Interest,39.59,41.16,63.95,106.16,111.04,96.97,75.44,85.83,87.71,65.92,LAURUSLABS
Profit before tax,21.58,86.1,120.86,71.97,179.55,245.02,240.91,121.22,304.48,1274.63,LAURUSLABS
Tax,,-2.12,23.64,-1.55,34.9,45.06,67.77,26.22,37.43,318.52,LAURUSLABS
Net profit,21.58,88.22,97.22,73.52,144.65,199.96,173.14,94.99,267.05,956.11,LAURUSLABS
