Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,77.02,73.41,82.24,76.72,60.7,64.77,164.9,240.4,257.7,250.17,BHARATWIRE
Raw Material Cost,44.73,54.8,57.32,51.84,36.11,46.81,132.15,165.7,160.79,146.93,BHARATWIRE
Change in Inventory,-7.5,5.49,-0.03,0.5,-2.54,-0.98,21.66,13.63,-2.35,-12.35,BHARATWIRE
Power and Fuel,1.11,1.46,1.58,1.59,1.48,1.11,10.04,22.97,22.57,20.73,BHARATWIRE
Other Mfr. Exp,1.14,0.53,0.57,0.6,0.5,0.15,0.98,2.05,0.87,0.63,BHARATWIRE
Employee Cost,6.63,7.55,8.32,8.69,8.33,7.01,15.0,31.2,30.83,24.27,BHARATWIRE
Selling and admin,4.41,5.72,5.36,4.57,3.31,2.63,9.42,12.96,9.99,10.98,BHARATWIRE
Other Expenses,2.57,0.53,0.19,0.69,0.2,-0.02,1.33,0.47,1.33,1.63,BHARATWIRE
Other Income,-0.11,0.94,0.1,-2.0,,3.25,20.19,0.92,0.3,0.3,BHARATWIRE
Depreciation,1.53,2.18,2.4,2.45,2.29,3.89,12.35,21.03,21.8,21.69,BHARATWIRE
Interest,4.28,4.9,4.14,3.71,3.72,2.54,25.18,72.63,89.47,34.07,BHARATWIRE
Profit before tax,3.01,2.17,2.43,1.08,2.22,2.92,0.3,-74.06,-82.0,-22.81,BHARATWIRE
Tax,0.87,0.69,0.92,0.76,0.88,0.48,0.06,-29.5,-21.04,-6.02,BHARATWIRE
Net profit,2.14,1.48,1.5,0.33,1.34,2.44,0.25,-44.56,-60.96,-16.79,BHARATWIRE
